input,subject,relation,object
然后利用机器学习技术计算每对概念的联合概率分布。,概念/三元组,实现,利用机器学习技术计算每对概念的联合概率分布
然后利用机器学习技术计算每对概念的联合概率分布。,概念/三元组,中文名,概念/三元组
分布评估使用一组基本学习器和一个元学习器。,分布评估,属于,基本学习器和一个元学习器
分布评估使用一组基本学习器和一个元学习器。,分布评估,实现,一组基本学习器
放松标记模块利用相似度矩阵以及领域特定的约束和启发式知识，寻找满足领域约束和常识知识的映射，输出最终的映射结果。,放松标记模块,属于,寻找满足领域约束和常识知识的映射，输出最终的映射结果。
放松标记模块利用相似度矩阵以及领域特定的约束和启发式知识，寻找满足领域约束和常识知识的映射，输出最终的映射结果。,放松标记模块,实现,利用相似度矩阵以及领域特定的约束和启发式知识，寻找满足领域约束和常识知识的映射
放松标记模块利用相似度矩阵以及领域特定的约束和启发式知识，寻找满足领域约束和常识知识的映射，输出最终的映射结果。,放松标记模块,中文名,利用相似度矩阵以及领域特定的约束和启发式知识寻找满足领域约束和常识知识的映射，输出最终的映射结果。
"考虑计算P(A,B)的值，其中A∈O1且B∈O2，这个联合概率分布是同时属于A和B的实例数与全体实例总数的比值。",联合概率分布,属于,同时属于A和B的实例数与全体实例总数的比值
"考虑计算P(A,B)的值，其中A∈O1且B∈O2，这个联合概率分布是同时属于A和B的实例数与全体实例总数的比值。",联合概率分布,实现,"计算P(A,B)的值"
"考虑计算P(A,B)的值，其中A∈O1且B∈O2，这个联合概率分布是同时属于A和B的实例数与全体实例总数的比值。",联合概率分布,中文名,属于联合概率分布
通常这个比值是无法计算的，因为不可能知道全体实例。,SPO,属于,三元组抽取
通常这个比值是无法计算的，因为不可能知道全体实例。,SPO,实现,计算这个比值
"因此，必须基于现有的数据来估计P(A,B)，即利用两个本体的输入实例。",本体,属于,"估计P(A,B)"
"因此，必须基于现有的数据来估计P(A,B)，即利用两个本体的输入实例。","基于现有的数据来估计P(A,B)",实现,两个本体的输入实例
"因此，必须基于现有的数据来估计P(A,B)，即利用两个本体的输入实例。","基于现有的数据来估计P(A,B)",中文名,"基于现有的数据来估计P(A,B)"
注意，两个本体的实例可以重叠，但没有必要必须那样。,本体,属于,OIAIA
注意，两个本体的实例可以重叠，但没有必要必须那样。,本体,实现,两个本体的实例可以重叠
注意，两个本体的实例可以重叠，但没有必要必须那样。,本体,中文名,本体实例重叠
Ui表示本体Oi的实例集合，它是全体实例中的本体Oi对应部分的抽样。,Ui,属于,本体Oi的实例集合
Ui表示本体Oi的实例集合，它是全体实例中的本体Oi对应部分的抽样。,Ui,实现,全体实例中的本体Oi对应部分的抽样
N(Ui)是Ui中实例的数目，公式来估计：是同时属于A和B的实例数目。,N(Ui),属于,估计公式来估计实例的数目
N(Ui)是Ui中实例的数目，公式来估计：是同时属于A和B的实例数目。,同时属于A和B的实例数目,实现,估计公式来估计
例如，为了计算的数值，需要知道U2中的每个实例s是否同时属于A和B；由于B是O2的概念，属于B的那部分实例是很容易得到的，因为这已在本体中明确说明；而A并不在本体O2中，因此只需要判断O2中的实例s是否属于A。,A,属于,O2
例如，为了计算的数值，需要知道U2中的每个实例s是否同时属于A和B；由于B是O2的概念，属于B的那部分实例是很容易得到的，因为这已在本体中明确说明；而A并不在本体O2中，因此只需要判断O2中的实例s是否属于A。,查询属于A和B的实例,实现,判断O2中的实例s是否属于A
特别地，将O1的实例集合U1划分为属于A的实例集和不属于A的实例集。,O1,属于,A
特别地，将O1的实例集合U1划分为属于A的实例集和不属于A的实例集。,将O1的实例集合U1划分为属于A的实例集,实现,属于
特别地，将O1的实例集合U1划分为属于A的实例集和不属于A的实例集。,属于A的实例集,中文名,属于A的实例集合U1
这里规定置信度大于0.5就表示“是”。,置信度,属于,判断“是”或“不是”一个概念或产品的规定
这里规定置信度大于0.5就表示“是”。,置信度,实现,判断“是”或“不是”一个概念或产品的规定
这里规定置信度大于0.5就表示“是”。,置信度,中文名,判断“是”或“不是”一个概念或产品的规定
常用的分类学习器很多，GLUE使用的分类学习器将在随后部分介绍。,分类学习器,属于,常用的分类学习器
常用的分类学习器很多，GLUE使用的分类学习器将在随后部分介绍。,GLUE,实现,分类学习器介绍的将在随后部分
常用的分类学习器很多，GLUE使用的分类学习器将在随后部分介绍。,分类学习器,中文名,常用的分类学习器
基于上述思想，通过学习的方法得到和等参数，就能估计A和B的联合概率分布。,A,属于,学习得到和等参数
基于上述思想，通过学习的方法得到和等参数，就能估计A和B的联合概率分布。,A,实现,估计A和B的联合概率分布
●划分本体O1的实例集合U1为和，分别表示属于A和不属于A的实例集合，如图5-9（a）和图5-9（b）所示。,O1,属于,A
●划分本体O1的实例集合U1为和，分别表示属于A和不属于A的实例集合，如图5-9（a）和图5-9（b）所示。,U1,实现,划分本体O1的实例集合U1为
●划分本体O1的实例集合U1为和，分别表示属于A和不属于A的实例集合，如图5-9（a）和图5-9（b）所示。,O1,中文名,本体O1
●划分本体O2的实例集合U2为和，分别表示属于B和不属于B的实例集合，如图5-9（d）和图5-9（e）所示。,O2,属于,划分本体O2的实例集合U2为
●划分本体O2的实例集合U2为和，分别表示属于B和不属于B的实例集合，如图5-9（d）和图5-9（e）所示。,O2的实例集合U2,实现,属于B的实例集合
●划分本体O2的实例集合U2为和，分别表示属于B和不属于B的实例集合，如图5-9（d）和图5-9（e）所示。,O2的实例集合U2,中文名,属于B的实例集合
●重复（a）～（d），得到集合和。,集合和,属于,SPO三元组
●重复（a）～（d），得到集合和。,集合和,实现,从input中抽取出符合schema定义的spo关系三元组，不存在的关系返回空列表。请按照JSON字符串的格式回答。
●重复（a）～（d），得到集合和。,集合和,中文名,SPO三元组
类似地，可以计算出其他3种联合概率分布。,联合概率分布,属于,概念/概率分布
类似地，可以计算出其他3种联合概率分布。,联合概率分布,实现,计算其他3种联合概率分布
训练实例分类器的过程可根据不同类型的信息，如可以利用词语出现的频率、实例名和实例属性的赋值格式等。,训练实例分类器,属于,根据不同类型的信息
训练实例分类器的过程可根据不同类型的信息，如可以利用词语出现的频率、实例名和实例属性的赋值格式等。,训练实例分类器的过程,实现,可根据不同类型的信息
训练实例分类器的过程可根据不同类型的信息，如可以利用词语出现的频率、实例名和实例属性的赋值格式等。,训练实例分类器的过程,中文名,根据不同类型的信息
"在分布估计阶段，系统会训练多个基本学习器L1,…,Lk。",基本学习器L1,属于,分布估计阶段
"在分布估计阶段，系统会训练多个基本学习器L1,…,Lk。",分布估计阶段,实现,"训练多个基本学习器L1,…,Lk"
"在分布估计阶段，系统会训练多个基本学习器L1,…,Lk。",分布估计阶段,中文名,在分布估计阶段
每种学习器利用来自实例数据中某种类型的信息进行分类学习训练。,学习器,属于,分类学习训练
每种学习器利用来自实例数据中某种类型的信息进行分类学习训练。,学习器,实现,利用来自实例数据中某种类型的信息进行分类学习训练
每种学习器利用来自实例数据中某种类型的信息进行分类学习训练。,学习器,中文名,分类学习训练
与采用单个学习器的方法相比，多策略的学习方法能得到较高的分类准确率，并可以得到较好的联合分布近似值。,多策略的学习方法,属于,得到较高的分类准确率
与采用单个学习器的方法相比，多策略的学习方法能得到较高的分类准确率，并可以得到较好的联合分布近似值。,多策略的学习方法,属于,较好的联合分布近似值
与采用单个学习器的方法相比，多策略的学习方法能得到较高的分类准确率，并可以得到较好的联合分布近似值。,多策略的学习方法,实现,较高的分类准确率
与采用单个学习器的方法相比，多策略的学习方法能得到较高的分类准确率，并可以得到较好的联合分布近似值。,多策略的学习方法,实现,较好的联合分布近似值
与采用单个学习器的方法相比，多策略的学习方法能得到较高的分类准确率，并可以得到较好的联合分布近似值。,多策略的学习方法,中文名,得到较高的分类准确率
与采用单个学习器的方法相比，多策略的学习方法能得到较高的分类准确率，并可以得到较好的联合分布近似值。,多策略的学习方法,中文名,较好的联合分布近似值
目前实现的GLUE系统中有2个基本分类学习器：内容学习器和名字学习器。,内容学习器,属于,实现GLUE系统的分类学习器
目前实现的GLUE系统中有2个基本分类学习器：内容学习器和名字学习器。,名字学习器,实现,实现GLUE系统的分类学习器
目前实现的GLUE系统中有2个基本分类学习器：内容学习器和名字学习器。,内容学习器,中文名,内容学习器
目前实现的GLUE系统中有2个基本分类学习器：内容学习器和名字学习器。,名字学习器,中文名,名字学习器
此外，还有1个元学习器将基本学习器的结果进行线性合并。,元学习器,属于,基本学习器的结果进行线性合并
此外，还有1个元学习器将基本学习器的结果进行线性合并。,元学习器,实现,基本学习器的结果进行线性合并
内容学习器和名字学习器的细节如下：（a）内容学习器。,内容学习器,属于,SPO三元组抽取
内容学习器和名字学习器的细节如下：（a）内容学习器。,内容学习器,实现,细节抽取
内容学习器和名字学习器的细节如下：（a）内容学习器。,内容学习器,中文名,内容学习器
一个实例通常由名将这些信息都作为实例的文本内容。,实例,属于,一个实例通常由名将这些信息都作为实例的文本内容。
一个实例通常由名将这些信息都作为实例的文本内容。,实例,实现,名将这些信息都作为实例的文本内容。
一个实例通常由名将这些信息都作为实例的文本内容。,实例,中文名,一个实例通常由名将这些信息都作为实例的文本内容。
例如，实字、属性集合以及属性值组成。,SPO,属于,概念/三元组抽取
例如，实字、属性集合以及属性值组成。,SPO,实现,概念/三元组抽取
内容学习器采用贝叶斯学习技术[56]，这是最流行和有效的分类法之一。,内容学习器,属于,贝叶斯学习技术
内容学习器采用贝叶斯学习技术[56]，这是最流行和有效的分类法之一。,内容学习器,实现,分类法
"它采用分词和抽取词干技术将每个输入实例的文本内容表示为一组标记，即输入实例的内容表示为d={w1,…,wk}，其中的wj是标记。",内容表示的标记,属于,"输入实例的内容表示为d={w1,…,wk}"
"它采用分词和抽取词干技术将每个输入实例的文本内容表示为一组标记，即输入实例的内容表示为d={w1,…,wk}，其中的wj是标记。",分词和抽取词干技术,实现,将每个输入实例的文本内容表示为一组标记
"它采用分词和抽取词干技术将每个输入实例的文本内容表示为一组标记，即输入实例的内容表示为d={w1,…,wk}，其中的wj是标记。",内容表示的标记,中文名,内容表示的标记
其中，P(d)是一个常量，而P(d|A)和P(A)能通过训练实例来估计。,P(d),属于,常量
其中，P(d)是一个常量，而P(d|A)和P(A)能通过训练实例来估计。,P(d|A),实现,通过训练实例来估计
其中，P(d)是一个常量，而P(d|A)和P(A)能通过训练实例来估计。,P(d|A),中文名,通过训练实例来估计
特别地，P(A)被估计为属于A的实例占全部训练实例的比例。,P(A),属于,属于A的实例占全部训练实例的比例
特别地，P(A)被估计为属于A的实例占全部训练实例的比例。,P(A),实现,属于A的实例占全部训练实例的比例
特别地，P(A)被估计为属于A的实例占全部训练实例的比例。,P(A),中文名,属于A的实例占全部训练实例的比例
因此，只需要计算P(d|A)就可以得到P(A|d)。,p(d|A),属于,计算P(d|A)
因此，只需要计算P(d|A)就可以得到P(A|d)。,P(d|A),实现,P(A|d)
"为计算P(d|A)，假设实例的内容d中的标记wj是独立的，这样便有：P(d|A)=P(w1|A)P(w2|A)···P(wk|A)式中，P(wj|A)可用n(wj,A)/n(A)来估计，n(A)表示在属于A的训练实例中，所有标记出现的总次数，n(wj,A)则表示标记wj出现在属于A的训练实例中的次数。",P(d|A),属于,计算P(d|A)
"为计算P(d|A)，假设实例的内容d中的标记wj是独立的，这样便有：P(d|A)=P(w1|A)P(w2|A)···P(wk|A)式中，P(wj|A)可用n(wj,A)/n(A)来估计，n(A)表示在属于A的训练实例中，所有标记出现的总次数，n(wj,A)则表示标记wj出现在属于A的训练实例中的次数。",P(wj|A),实现,"n(wj,A)/n(A)"
"为计算P(d|A)，假设实例的内容d中的标记wj是独立的，这样便有：P(d|A)=P(w1|A)P(w2|A)···P(wk|A)式中，P(wj|A)可用n(wj,A)/n(A)来估计，n(A)表示在属于A的训练实例中，所有标记出现的总次数，n(wj,A)则表示标记wj出现在属于A的训练实例中的次数。",P(d|A),中文名,计算P(d|A)
注意，尽管标记独立假设在很多时候并不成立，但贝叶斯学习技术往往在很多领域都取得了不错的效果，这种现象的相关解释见文献[60]。,贝叶斯学习技术,属于,很多领域都取得了不错的效果
注意，尽管标记独立假设在很多时候并不成立，但贝叶斯学习技术往往在很多领域都取得了不错的效果，这种现象的相关解释见文献[60]。,标记独立假设,实现,在很多领域都取得了不错的效果
相似于内容学习器，但名字学习器利用实例的全名而不是实例的内容来进行分类预测。,名字学习器,属于,内容学习器
相似于内容学习器，但名字学习器利用实例的全名而不是实例的内容来进行分类预测。,名字学习器,实现,分类预测
相似于内容学习器，但名字学习器利用实例的全名而不是实例的内容来进行分类预测。,名字学习器,等价,内容学习器
这里的实例全名是指从根节点直到实例所在位置的路径上所有概念名的连接。,实例全名,属于,从根节点直到实例所在位置的路径上所有概念名的连接
这里的实例全名是指从根节点直到实例所在位置的路径上所有概念名的连接。,实例全名,实现,从根节点直到实例所在位置的路径上所有概念名的连接
基本学习器的预测结果通过元学习器来合并。,基本学习器,属于,元学习器
基本学习器的预测结果通过元学习器来合并。,基本学习器的预测结果,实现,合并
例如，假设内容学习器和名字学习器的权重分别是0.6和0.4；对于本体O2中的实例s4，如果内容学习器预测它属于A的概率为0.8，属于的概率为0.2，名字学习器预测它属于A的概率为0.3，属于的概率为0.7，则元学习器预测s4属于A的概率为0.8×0.6+0.3×0.4=0.6，属于的概率为0.4。,元学习器,属于,预测s4属于A的概率
例如，假设内容学习器和名字学习器的权重分别是0.6和0.4；对于本体O2中的实例s4，如果内容学习器预测它属于A的概率为0.8，属于的概率为0.2，名字学习器预测它属于A的概率为0.3，属于的概率为0.7，则元学习器预测s4属于A的概率为0.8×0.6+0.3×0.4=0.6，属于的概率为0.4。,内容学习器,实现,预测属于A的概率
例如，假设内容学习器和名字学习器的权重分别是0.6和0.4；对于本体O2中的实例s4，如果内容学习器预测它属于A的概率为0.8，属于的概率为0.2，名字学习器预测它属于A的概率为0.3，属于的概率为0.7，则元学习器预测s4属于A的概率为0.8×0.6+0.3×0.4=0.6，属于的概率为0.4。,名字学习器,实现,预测属于A的概率
这种基本学习器的权重往往由人工给定，但也可以使用机器学习的方法自动设置[57]。,基本学习器,属于,权重自动设置
这种基本学习器的权重往往由人工给定，但也可以使用机器学习的方法自动设置[57]。,基本学习器的权重,实现,人工给定
这种基本学习器的权重往往由人工给定，但也可以使用机器学习的方法自动设置[57]。,基本学习器,中文名,权重自动设置
放松标记是一种解决图中节点的标签分配问题的有效技术。,放松标记,属于,解决图中节点的标签分配问题的有效技术
放松标记是一种解决图中节点的标签分配问题的有效技术。,放松标记,实现,解决图中节点的标签分配问题的有效技术
该方法的思想是节点的标签通常受其邻居的特征影响。,A-priori,属于,概念/实现A-priori
该方法的思想是节点的标签通常受其邻居的特征影响。,概念/实现A-priori,实现,节点的标签通常受其邻居的特征影响。
该方法的思想是节点的标签通常受其邻居的特征影响。,A-priori,中文名,概念/实现A-priori
基于这种观察，放松标记技术将节点邻居对其标签的影响用公式量化。,放松标记技术,属于,节点邻居对其标签的影响
基于这种观察，放松标记技术将节点邻居对其标签的影响用公式量化。,放松标记技术,实现,用公式量化
放松标记技术已成功用于计算机视觉和自然语言处理等领域中的相似匹配。,放松标记技术,属于,相似匹配
放松标记技术已成功用于计算机视觉和自然语言处理等领域中的相似匹配。,放松标记技术,实现,计算机视觉
放松标记技术已成功用于计算机视觉和自然语言处理等领域中的相似匹配。,放松标记技术,实现,自然语言处理
放松标记技术已成功用于计算机视觉和自然语言处理等领域中的相似匹配。,放松标记技术,中文名,相似匹配技术
约束又可分为领域独立约束和领域依赖约束两种。,约束,属于,领域独立约束
约束又可分为领域独立约束和领域依赖约束两种。,约束,属于,领域依赖约束
约束又可分为领域独立约束和领域依赖约束两种。,约束,实现,领域独立约束的查询功能
约束又可分为领域独立约束和领域依赖约束两种。,约束,实现,领域依赖约束的查询功能
约束又可分为领域独立约束和领域依赖约束两种。,约束,中文名,领域独立约束
领域独立约束表示相关节点间交互的通用知识，其中最常用的两种约束是邻居约束和并集约束。,领域独立约束,属于,相关节点间交互的通用知识
领域独立约束表示相关节点间交互的通用知识，其中最常用的两种约束是邻居约束和并集约束。,领域独立约束,实现,邻居约束
领域独立约束表示相关节点间交互的通用知识，其中最常用的两种约束是邻居约束和并集约束。,领域独立约束,中文名,相关节点间交互的通用知识
邻居约束是指“两节点的邻居匹配，则两节点也匹配”；并集约束指“如果节点X的全部孩子匹配Y，那么节点X也匹配Y”；该约束适用于分类本体，它基于这样的事实，即X是它的所有孩子的并集。,邻居约束,属于,分类本体的约束
邻居约束是指“两节点的邻居匹配，则两节点也匹配”；并集约束指“如果节点X的全部孩子匹配Y，那么节点X也匹配Y”；该约束适用于分类本体，它基于这样的事实，即X是它的所有孩子的并集。,并集约束,实现,“如果节点X的全部孩子匹配Y，那么节点X也匹配Y”
邻居约束是指“两节点的邻居匹配，则两节点也匹配”；并集约束指“如果节点X的全部孩子匹配Y，那么节点X也匹配Y”；该约束适用于分类本体，它基于这样的事实，即X是它的所有孩子的并集。,并集约束,中文名,“如果节点X的全部孩子匹配Y，那么节点X也匹配Y”
邻居约束是指“两节点的邻居匹配，则两节点也匹配”；并集约束指“如果节点X的全部孩子匹配Y，那么节点X也匹配Y”；该约束适用于分类本体，它基于这样的事实，即X是它的所有孩子的并集。,并集约束,等价,“如果节点X的全部孩子匹配Y，那么节点X也匹配Y”
领域依赖约束表示特定节点间交互的用户知识，在GLUE系统中，它可分为包含、频率和邻近三种。,领域依赖约束,属于,特定节点间交互的用户知识
领域依赖约束表示特定节点间交互的用户知识，在GLUE系统中，它可分为包含、频率和邻近三种。,领域依赖约束,实现,特定节点间交互的用户知识
领域依赖约束表示特定节点间交互的用户知识，在GLUE系统中，它可分为包含、频率和邻近三种。,领域依赖约束,中文名,节点间交互的用户知识
GLUE利用这些限制进一步寻找正确的映射或去除不太可能的映射。,GLUE,属于,寻找正确的映射或去除不太可能的映射
GLUE利用这些限制进一步寻找正确的映射或去除不太可能的映射。,GLUE,实现,进一步寻找正确的映射或去除不太可能的映射
GLUE系统的实验结果表明，对于1∶1的映射，正确率为66%～97%。,GLUE系统,属于,实验结果
GLUE系统的实验结果表明，对于1∶1的映射，正确率为66%～97%。,GLUE系统的正确率,实现,对于1∶1的映射
在基本学习器中，内容学习器的正确率为52%～83%，而名字学习器的正确率很低，只有12%～15%。,内容学习器,属于,基本学习器
在基本学习器中，内容学习器的正确率为52%～83%，而名字学习器的正确率很低，只有12%～15%。,内容学习器,实现,正确率52%～83%
在基本学习器中，内容学习器的正确率为52%～83%，而名字学习器的正确率很低，只有12%～15%。,内容学习器,中文名,内容学习器
在半数的实验中，元学习器只少量提高正确率，在另一半的实验中，正确率提高了6%～15%。,元学习器,属于,提高正确率
在半数的实验中，元学习器只少量提高正确率，在另一半的实验中，正确率提高了6%～15%。,元学习器,实现,在半数的实验中，正确率提高了6%～15%
在半数的实验中，元学习器只少量提高正确率，在另一半的实验中，正确率提高了6%～15%。,元学习器,中文名,在半数的实验中，正确率提高了6%～15%
放松标记能进一步提高3%～18%的正确率，只有一个实验例外。,放松标记,属于,提高正确率
放松标记能进一步提高3%～18%的正确率，只有一个实验例外。,放松标记,实现,进一步提高3%～18%的正确率
其次，利用放松标签进行优化的时候可能没有考虑全局的知识，因此优化的映射结果对整个本体来说并不是最佳的。,利用放松标签进行优化,属于,考虑全局的知识
其次，利用放松标签进行优化的时候可能没有考虑全局的知识，因此优化的映射结果对整个本体来说并不是最佳的。,利用放松标签进行优化,实现,优化的映射结果对整个本体来说并不是最佳的
其次，利用放松标签进行优化的时候可能没有考虑全局的知识，因此优化的映射结果对整个本体来说并不是最佳的。,利用放松标签进行优化,中文名,考虑全局的知识
第三，在实现中使用的两个基本学习器是通用的文本分类器，使用适合待映射本体的特定学习器可以得到更好的正确率。,实现,属于,通用的文本分类器
第三，在实现中使用的两个基本学习器是通用的文本分类器，使用适合待映射本体的特定学习器可以得到更好的正确率。,在实现中使用的两个基本学习器,实现,通用的文本分类器
第三，在实现中使用的两个基本学习器是通用的文本分类器，使用适合待映射本体的特定学习器可以得到更好的正确率。,在实现中使用的两个基本学习器,实现,使用适合待映射本体的特定学习器
最后，有些节点的描述过于含糊，机器很难判断与之相关的映射。,节点的描述,属于,很难判断与之相关的映射
最后，有些节点的描述过于含糊，机器很难判断与之相关的映射。,节点的描述,实现,机器很难判断与之相关的映射
CGLUE中的复杂映射形式如A=X1op1X2op2…opn-1Xn，其中A是O1中的概念，Xi是O2中的概念，opi是算子。,CGLUE中的复杂映射形式,属于,复杂映射形式
CGLUE中的复杂映射形式如A=X1op1X2op2…opn-1Xn，其中A是O1中的概念，Xi是O2中的概念，opi是算子。,CGLUE中的复杂映射形式,实现,复杂映射形式
这种1∶n的映射可扩展为m∶n的形式，如A1op1A2=X1op1X2op2X3。,m∶n,属于,1∶n的映射
这种1∶n的映射可扩展为m∶n的形式，如A1op1A2=X1op1X2op2X3。,m∶n,实现,A1op1A2=X1op1X2op2X3
由于将概念看作实例的集合，因此opi可以是并、差和补等集合运算符。,opi,属于,集合运算符
由于将概念看作实例的集合，因此opi可以是并、差和补等集合运算符。,opi,实现,并集合运算符
由于将概念看作实例的集合，因此opi可以是并、差和补等集合运算符。,opi,实现,差集合运算符
由于将概念看作实例的集合，因此opi可以是并、差和补等集合运算符。,opi,实现,补集合运算符
由于将概念看作实例的集合，因此opi可以是并、差和补等集合运算符。,opi,中文名,并集合运算符
"CGLUE还进一步假设概念D的孩子C1,C2,…,Ck要满足条件,1≤i,j≤k,i≠j，且。",CGLUE,属于,概念/产品
"CGLUE还进一步假设概念D的孩子C1,C2,…,Ck要满足条件,1≤i,j≤k,i≠j，且。",CGLUE,实现,概念/产品
"CGLUE还进一步假设概念D的孩子C1,C2,…,Ck要满足条件,1≤i,j≤k,i≠j，且。",CGLUE,中文名,概念/产品
CGLUE将复合概念都可以重写为概念并的形式，便于统一处理。,CGLUE,属于,复合概念
CGLUE将复合概念都可以重写为概念并的形式，便于统一处理。,CGLUE,实现,统一处理复合概念
CGLUE将复合概念都可以重写为概念并的形式，便于统一处理。,CGLUE,中文名,概念并的形式
由于概念并组合的数目是指数级的，上面的“暴力”方法是不实用的。,概念并组合,属于,概念/组合
由于概念并组合的数目是指数级的，上面的“暴力”方法是不实用的。,概念并组合,实现,索引
由于概念并组合的数目是指数级的，上面的“暴力”方法是不实用的。,概念并组合,中文名,概念并组合
因此需要考虑从巨量的候选复合概念中搜索A的近似。,A的近似,属于,搜索A的近似
因此需要考虑从巨量的候选复合概念中搜索A的近似。,从巨量的候选复合概念中搜索A的近似,实现,考虑
令初始候选集合S为O2的全部原子概念集合。,S,属于,初始候选集合
令初始候选集合S为O2的全部原子概念集合。,S,实现,O2的全部原子概念集合
循环：（a）计算A和S中每个候选对象的相似度分数。,循环,属于,相似度计算
循环：（a）计算A和S中每个候选对象的相似度分数。,循环,实现,计算A和S中每个候选对象的相似度分数
（b）令new_highest_sim为S中对象的最高相似度分数。,S,属于,SPO三元组
（b）令new_highest_sim为S中对象的最高相似度分数。,new_highest_sim,实现,返回空列表
（b）令new_highest_sim为S中对象的最高相似度分数。,S,中文名,SPO三元组
（d）否则，选择C中有最高分的k个候选对象。,选择C中有最高分的k个候选对象,属于,否则
（d）否则，选择C中有最高分的k个候选对象。,选择C中有最高分的k个候选对象,实现,否则，选择C中有最高分的k个候选对象。
（d）否则，选择C中有最高分的k个候选对象。,选择C中有最高分的k个候选对象,中文名,否则，选择C中有最高分的k个候选对象。
在步骤2（c）中，ε最初设置为0。,ε,属于,步骤2（c）
在步骤2（c）中，ε最初设置为0。,ε,实现,步骤2（c）中，ε最初设置为0。
在步骤2（c）中，ε最初设置为0。,ε,中文名,ε
在步骤2（d）中，对于选择的k个候选对象，算法将它们与O2中的节点分别进行并操作，这样一共产生k|O2|个新候的选对象；接着，去除前面使用的候选对象。,并操作,属于,对于选择的k个候选对象
在步骤2（d）中，对于选择的k个候选对象，算法将它们与O2中的节点分别进行并操作，这样一共产生k|O2|个新候的选对象；接着，去除前面使用的候选对象。,并操作,实现,去除前面使用的候选对象
因为每个候选对象只是O2概念的并，去除过程很快。,O2,属于,概念
因为每个候选对象只是O2概念的并，去除过程很快。,O2,实现,快速
实验还表明，CGLUE能帮助用户确定52%～84%的正确1∶1映射。,CGLUE,属于,概念/产品
实验还表明，CGLUE能帮助用户确定52%～84%的正确1∶1映射。,CGLUE,实现,帮助用户确定52%～84%的正确1∶1映射
实验还表明，CGLUE能帮助用户确定52%～84%的正确1∶1映射。,CGLUE,中文名,概念/产品
GLUE是早期经典的本体映射工作之一，该方法取得的结果较早期大多的映射发现技术更好。,GLUE,属于,早期经典的本体映射工作之一
GLUE是早期经典的本体映射工作之一，该方法取得的结果较早期大多的映射发现技术更好。,GLUE,实现,较好的结果
GLUE是早期经典的本体映射工作之一，该方法取得的结果较早期大多的映射发现技术更好。,GLUE,中文名,本体映射工作
扩展后的CGLUE系统还能进一步发现概念间1∶n类型的映射。,CGLUE,属于,发现概念间1∶n类型的映射
扩展后的CGLUE系统还能进一步发现概念间1∶n类型的映射。,CGLUE,实现,进一步发现概念间1∶n类型的映射
尽管GLUE取得了很多不错的映射结果，但该方法还存在一些不足。,GLUE,属于,映射方法
尽管GLUE取得了很多不错的映射结果，但该方法还存在一些不足。,GLUE,实现,取得很多不错的映射结果
尽管GLUE取得了很多不错的映射结果，但该方法还存在一些不足。,GLUE,中文名,映射方法
在本体查询系统中，信息源和查询都是针对特定本体的。,信息源,属于,本体查询系统
在本体查询系统中，信息源和查询都是针对特定本体的。,查询,实现,针对特定本体的
不同的信息系统可能使用不同的本体，一个查询用某个本体中的词汇表达，但系统可能使用另一个本体，因而无法回答这个查询。,本体,属于,不同的信息系统
不同的信息系统可能使用不同的本体，一个查询用某个本体中的词汇表达，但系统可能使用另一个本体，因而无法回答这个查询。,查询,实现,某个本体中的词汇表达
一般地，如果S是基于本体O的信息源，则S只能回答关于O的查询。,S,属于,基于本体O的信息源
一般地，如果S是基于本体O的信息源，则S只能回答关于O的查询。,S的回答查询,实现,基于本体O的信息源
一般地，如果S是基于本体O的信息源，则S只能回答关于O的查询。,S,中文名,基于本体O的信息源
当不存在一个全局本体时，异构查询问题通常需要在这两个本体之间解决。,异构查询问题,属于,不存在一个全局本体时解决异构查询问题通常
当不存在一个全局本体时，异构查询问题通常需要在这两个本体之间解决。,异构查询问题,实现,在这两个本体之间解决
当不存在一个全局本体时，异构查询问题通常需要在这两个本体之间解决。,异构查询问题,中文名,不存在一个全局本体时解决异构查询问题
查询重写的理想目标是把关于O1的查询重写为关于O2的解释相同的查询，这样系统才能准确地给出查询结果。,查询重写,等价,把关于O1的查询重写为关于O2的解释相同的查询
但是对于O1中的很多查询，可能不存在关于O2的解释相同的查询，或者找到这样的查询所需的时间是不可接受的，因此常常需要重写为解释近似于原查询的查询。,重写为解释近似于原查询的查询,属于,查找相似查询
但是对于O1中的很多查询，可能不存在关于O2的解释相同的查询，或者找到这样的查询所需的时间是不可接受的，因此常常需要重写为解释近似于原查询的查询。,对于O1中的很多查询,实现,查找相似查询
但是对于O1中的很多查询，可能不存在关于O2的解释相同的查询，或者找到这样的查询所需的时间是不可接受的，因此常常需要重写为解释近似于原查询的查询。,重写为解释近似于原查询的查询,中文名,重写为解释近似于原查询的查询
令Q为关于O1的查询，R是重写Q得到的关于O2的近似查询，称R是Q在O2中的近似；令O2中全部概念的集合为T，则也称R是Q在T中的近似。,Q,属于,关于O1的查询
令Q为关于O1的查询，R是重写Q得到的关于O2的近似查询，称R是Q在O2中的近似；令O2中全部概念的集合为T，则也称R是Q在T中的近似。,R,属于,关于O2的近似查询
令Q为关于O1的查询，R是重写Q得到的关于O2的近似查询，称R是Q在O2中的近似；令O2中全部概念的集合为T，则也称R是Q在T中的近似。,Q在O2中的近似,实现,R
