input,subject,relation,object
内容学习器和名字学习器的细节如下：（a）内容学习器。,内容学习器,属于,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
内容学习器和名字学习器的细节如下：（a）内容学习器。,内容学习器,来源,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
利用实例文本内容中的词频来进行分类预测。,实例文本内容,被定义为,词频
利用实例文本内容中的词频来进行分类预测。,实例文本内容,方法,分类预测
利用实例文本内容中的词频来进行分类预测。,实例文本内容,由组成,词频
利用实例文本内容中的词频来进行分类预测。,利用实例文本内容中的词频来进行分类预测。,实现,利用实例文本内容中的词频来进行分类预测。
利用实例文本内容中的词频来进行分类预测。,利用实例文本内容中的词频来进行分类预测。,属于,利用实例文本内容中的词频来进行分类预测。
一个实例通常由名将这些信息都作为实例的文本内容。,实例,被定义为,名、属性、值
一个实例通常由名将这些信息都作为实例的文本内容。,一个实例,由组成,名
例如，实字、属性集合以及属性值组成。,实字,被定义为,实字由实词和虚词组成
例如，实字、属性集合以及属性值组成。,实字,由组成,属性集合以及属性值
例如，实字、属性集合以及属性值组成。,实字,由组成,属性集合以及属性值
"GLUE例“Professor_Cook”的文本内容是“R.Cook,Ph.D.,University_of_Sydney,Australia”。",Professor_Cook,被定义为,"R.Cook,Ph.D.,University_of_Sydney,Australia"
"GLUE例“Professor_Cook”的文本内容是“R.Cook,Ph.D.,University_of_Sydney,Australia”。",Professor_Cook,由组成,"R.Cook,Ph.D.,University_of_Sydney,Australia"
内容学习器采用贝叶斯学习技术[56]，这是最流行和有效的分类法之一。,内容学习器,被定义为,贝叶斯学习技术
内容学习器采用贝叶斯学习技术[56]，这是最流行和有效的分类法之一。,内容学习器,由组成,贝叶斯学习技术
"它采用分词和抽取词干技术将每个输入实例的文本内容表示为一组标记，即输入实例的内容表示为d={w1,�,wk}，其中的wj是标记。",输入实例的内容表示,被定义为,"d={w1,�,wk}，其中的wj是标记。"
"它采用分词和抽取词干技术将每个输入实例的文本内容表示为一组标记，即输入实例的内容表示为d={w1,�,wk}，其中的wj是标记。",输入实例的内容表示,由组成,"{w1,�,wk}"
内容学习器的目的是计算输入的一个实例（用它的内容d表示）属于概念A的概率，即P(A|d)。,内容学习器,被定义为,计算输入的一个实例属于概念A的概率
内容学习器的目的是计算输入的一个实例（用它的内容d表示）属于概念A的概率，即P(A|d)。,内容学习器,由组成,P(A|d)
内容学习器的目的是计算输入的一个实例（用它的内容d表示）属于概念A的概率，即P(A|d)。,内容学习器,属于,概念A
根据贝叶斯原理，P(A|d)可被重写为P(d|A)P(A)/P(d)。,P(d|A)P(A)/P(d),被定义为,P(A|d)
根据贝叶斯原理，P(A|d)可被重写为P(d|A)P(A)/P(d)。,P(d|A)P(A)/P(d),被定义为,P(A|d)
根据贝叶斯原理，P(A|d)可被重写为P(d|A)P(A)/P(d)。,P(d|A)P(A)/P(d),由组成,根据贝叶斯原理，P(A|d)可被重写为P(d|A)P(A)/P(d)。
其中，P(d)是一个常量，而P(d|A)和P(A)能通过训练实例来估计。,P(d|A),由组成,P(d)
其中，P(d)是一个常量，而P(d|A)和P(A)能通过训练实例来估计。,P(A),由组成,P(d|A)
其中，P(d)是一个常量，而P(d|A)和P(A)能通过训练实例来估计。,P(d|A),由组成,P(d)
其中，P(d)是一个常量，而P(d|A)和P(A)能通过训练实例来估计。,P(A),由组成,P(d|A)
特别地，P(A)被估计为属于A的实例占全部训练实例的比例。,P,被定义为,属于A的实例占全部训练实例的比例
特别地，P(A)被估计为属于A的实例占全部训练实例的比例。,P,由组成,P(A)被估计为属于A的实例占全部训练实例的比例。
特别地，P(A)被估计为属于A的实例占全部训练实例的比例。,P,属于,属于
因此，只需要计算P(d|A)就可以得到P(A|d)。,P(d|A),被定义为,P(A|d)
因此，只需要计算P(d|A)就可以得到P(A|d)。,P(d|A),由组成,P(A|d)
因此，只需要计算P(d|A)就可以得到P(A|d)。,P(d|A),由组成,P(A|d)
"为计算P(d|A)，假设实例的内容d中的标记wj是独立的，这样便有：P(d|A)=P(w1|A)P(w2|A)・・・P(wk|A)式中，P(wj|A)可用n(wj,A)/n(A)来估计，n(A)表示在属于A的训练实例中，所有标记出现的总次数，n(wj,A)则表示标记wj出现在属于A的训练实例中的次数。",P(d|A),被定义为,"P(w1|A)P(w2|A)・・・P(wk|A)式中，P(wj|A)可用n(wj,A)/n(A)来估计，n(A)表示在属于A的训练实例中，所有标记出现的总次数，n(wj,A)则表示标记wj出现在属于A的训练实例中的次数。"
"为计算P(d|A)，假设实例的内容d中的标记wj是独立的，这样便有：P(d|A)=P(w1|A)P(w2|A)・・・P(wk|A)式中，P(wj|A)可用n(wj,A)/n(A)来估计，n(A)表示在属于A的训练实例中，所有标记出现的总次数，n(wj,A)则表示标记wj出现在属于A的训练实例中的次数。",知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目,实现,知识图谱
"为计算P(d|A)，假设实例的内容d中的标记wj是独立的，这样便有：P(d|A)=P(w1|A)P(w2|A)・・・P(wk|A)式中，P(wj|A)可用n(wj,A)/n(A)来估计，n(A)表示在属于A的训练实例中，所有标记出现的总次数，n(wj,A)则表示标记wj出现在属于A的训练实例中的次数。",知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目,来源,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
"为计算P(d|A)，假设实例的内容d中的标记wj是独立的，这样便有：P(d|A)=P(w1|A)P(w2|A)・・・P(wk|A)式中，P(wj|A)可用n(wj,A)/n(A)来估计，n(A)表示在属于A的训练实例中，所有标记出现的总次数，n(wj,A)则表示标记wj出现在属于A的训练实例中的次数。",知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目,属于,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
注意，尽管标记独立假设在很多时候并不成立，但贝叶斯学习技术往往在很多领域都取得了不错的效果，这种现象的相关解释见文献[60]。,标记独立假设,被定义为,在很多时候并不成立
注意，尽管标记独立假设在很多时候并不成立，但贝叶斯学习技术往往在很多领域都取得了不错的效果，这种现象的相关解释见文献[60]。,标记独立假设,由组成,贝叶斯学习技术
注意，尽管标记独立假设在很多时候并不成立，但贝叶斯学习技术往往在很多领域都取得了不错的效果，这种现象的相关解释见文献[60]。,标记独立假设,实现,贝叶斯学习技术
注意，尽管标记独立假设在很多时候并不成立，但贝叶斯学习技术往往在很多领域都取得了不错的效果，这种现象的相关解释见文献[60]。,标记独立假设,来源,贝叶斯学习技术
注意，尽管标记独立假设在很多时候并不成立，但贝叶斯学习技术往往在很多领域都取得了不错的效果，这种现象的相关解释见文献[60]。,标记独立假设,属于,贝叶斯学习技术
P(|d)可通过相似的方法来计算。,P,被定义为,相似的方法
P(|d)可通过相似的方法来计算。,P,由组成,相似的方法
P(|d)可通过相似的方法来计算。,P,由组成,相似的方法
（b）名字学习器。,名字学习器,被定义为,通过名字学习器，可以学习出每个实体在知识图谱中的名字
（b）名字学习器。,名字学习器,由组成,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
（b）名字学习器。,名字学习器,实现,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
（b）名字学习器。,名字学习器,属于,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
相似于内容学习器，但名字学习器利用实例的全名而不是实例的内容来进行分类预测。,名字学习器,被定义为,内容学习器
相似于内容学习器，但名字学习器利用实例的全名而不是实例的内容来进行分类预测。,名字学习器,由组成,内容学习器
相似于内容学习器，但名字学习器利用实例的全名而不是实例的内容来进行分类预测。,相似于内容学习器,实现,名字学习器
相似于内容学习器，但名字学习器利用实例的全名而不是实例的内容来进行分类预测。,相似于内容学习器,来源,名字学习器
相似于内容学习器，但名字学习器利用实例的全名而不是实例的内容来进行分类预测。,相似于内容学习器,属于,名字学习器
这里的实例全名是指从根节点直到实例所在位置的路径上所有概念名的连接。,实例全名,被定义为,从根节点直到实例所在位置的路径上所有概念名的连接
这里的实例全名是指从根节点直到实例所在位置的路径上所有概念名的连接。,实例全名,由组成,从根节点直到实例所在位置的路径上所有概念名的连接
这里的实例全名是指从根节点直到实例所在位置的路径上所有概念名的连接。,实例全名,属于,从根节点直到实例所在位置的路径上所有概念名的连接
（c）元学习器。,元学习器,被定义为,学习器
（c）元学习器。,元学习器,由组成,元学习
基本学习器的预测结果通过元学习器来合并。,基本学习器,被定义为,元学习器
基本学习器的预测结果通过元学习器来合并。,基本学习器,由组成,元学习器
基本学习器的预测结果通过元学习器来合并。,基本学习器的预测结果,实现,元学习器
基本学习器的预测结果通过元学习器来合并。,基本学习器的预测结果,来源,元学习器
基本学习器的预测结果通过元学习器来合并。,基本学习器的预测结果,属于,元学习器
元学习器分配给每个基本学习器一个权重，表示基本学习器的重要程度，然后合并全部基本学习器的预测值。,元学习器,被定义为,将基本学习器的预测值合并
元学习器分配给每个基本学习器一个权重，表示基本学习器的重要程度，然后合并全部基本学习器的预测值。,元学习器,由组成,基本学习器
这种基本学习器的权重往往由人工给定，但也可以使用机器学习的方法自动设置[57]。,基本学习器,被定义为,权重
这种基本学习器的权重往往由人工给定，但也可以使用机器学习的方法自动设置[57]。,基本学习器,由组成,机器学习的方法自动设置
⑥利用领域约束和启发式知识。,领域约束,被定义为,领域约束和启发式知识
⑥利用领域约束和启发式知识。,利用领域约束和启发式知识,由组成,⑥
经过相似估计，得到了概念之间的相似度矩阵，进一步利用给定的领域约束和启发式知识，能获得最佳的正确映射。,相似估计,被定义为,概念之间的相似度矩阵
经过相似估计，得到了概念之间的相似度矩阵，进一步利用给定的领域约束和启发式知识，能获得最佳的正确映射。,相似估计,由组成,最佳的正确映射
放松标记是一种解决图中节点的标签分配问题的有效技术。,放松标记,包含,解决图中节点的标签分配问题的有效技术
放松标记是一种解决图中节点的标签分配问题的有效技术。,放松标记,由组成,一种解决图中节点的标签分配问题的有效技术。
该方法的思想是节点的标签通常受其邻居的特征影响。,节点标签,被定义为,节点的标签通常受其邻居的特征影响
该方法的思想是节点的标签通常受其邻居的特征影响。,该方法,方法,节点的标签通常受其邻居的特征影响
该方法的思想是节点的标签通常受其邻居的特征影响。,该方法的思想是节点的标签通常受其邻居的特征影响,由组成,该方法
基于这种观察，放松标记技术将节点邻居对其标签的影响用公式量化。,放松标记技术,被定义为,节点邻居对其标签的影响
基于这种观察，放松标记技术将节点邻居对其标签的影响用公式量化。,基于这种观察,由组成,放松标记技术将节点邻居对其标签的影响用公式量化。
基于这种观察，放松标记技术将节点邻居对其标签的影响用公式量化。,基于这种观察，放松标记技术将节点邻居对其标签的影响用公式量化。,实现,基于这种观察，放松标记技术将节点邻居对其标签的影响用公式量化。
放松标记技术已成功用于计算机视觉和自然语言处理等领域中的相似匹配。,放松标记技术,被定义为,相似匹配
放松标记技术已成功用于计算机视觉和自然语言处理等领域中的相似匹配。,放松标记技术,由组成,计算机视觉和自然语言处理等领域中的相似匹配
GLUE将放松标记技术用于解决本体映射问题，它根据两本体的特征和领域知识寻找本体节点间的对应关系。,GLUE,被定义为,本体映射
GLUE将放松标记技术用于解决本体映射问题，它根据两本体的特征和领域知识寻找本体节点间的对应关系。,GLUE,由组成,本体映射
考虑约束能提高映射的精度。,考虑约束能提高映射的精度。,包含,约束
考虑约束能提高映射的精度。,考虑约束能提高映射的精度。,由组成,约束
约束又可分为领域独立约束和领域依赖约束两种。,约束,被定义为,领域独立约束和领域依赖约束
约束又可分为领域独立约束和领域依赖约束两种。,约束,由组成,领域独立约束和领域依赖约束
领域独立约束表示相关节点间交互的通用知识，其中最常用的两种约束是邻居约束和并集约束。,领域独立约束,被定义为,相关节点间交互的通用知识
领域独立约束表示相关节点间交互的通用知识，其中最常用的两种约束是邻居约束和并集约束。,领域独立约束,由组成,相关节点间交互的通用知识
邻居约束是指“两节点的邻居匹配，则两节点也匹配”；并集约束指“如果节点X的全部孩子匹配Y，那么节点X也匹配Y”；该约束适用于分类本体，它基于这样的事实，即X是它的所有孩子的并集。,邻居约束,被定义为,“两节点的邻居匹配，则两节点也匹配”
邻居约束是指“两节点的邻居匹配，则两节点也匹配”；并集约束指“如果节点X的全部孩子匹配Y，那么节点X也匹配Y”；该约束适用于分类本体，它基于这样的事实，即X是它的所有孩子的并集。,邻居约束,由组成,“两节点的邻居匹配，则两节点也匹配”；并集约束指“如果节点X的全部孩子匹配Y，那么节点X也匹配Y”；该约束适用于分类本体，它基于这样的事实，即X是它的所有孩子的并集。
领域依赖约束表示特定节点间交互的用户知识，在GLUE系统中，它可分为包含、频率和邻近三种。,领域依赖约束,由组成,特定节点间交互的用户知识
以一个大学组织结构的本体为例，包含约束如“如果节点Y不是节点X的后继，并且Y匹配PROFESSOR，则X不可能匹配FACULTY”；频率约束如“至多只有一个节点和DEPARTMENT-CHAIR匹配”；邻近约束如“如果X邻居中的节点匹配ASSOCIATE-PROFESSOR，则X匹配PROFESSOR的机会增加”。,PROFESSOR,由组成,FACULTY
以一个大学组织结构的本体为例，包含约束如“如果节点Y不是节点X的后继，并且Y匹配PROFESSOR，则X不可能匹配FACULTY”；频率约束如“至多只有一个节点和DEPARTMENT-CHAIR匹配”；邻近约束如“如果X邻居中的节点匹配ASSOCIATE-PROFESSOR，则X匹配PROFESSOR的机会增加”。,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目,实现,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱实现
以一个大学组织结构的本体为例，包含约束如“如果节点Y不是节点X的后继，并且Y匹配PROFESSOR，则X不可能匹配FACULTY”；频率约束如“至多只有一个节点和DEPARTMENT-CHAIR匹配”；邻近约束如“如果X邻居中的节点匹配ASSOCIATE-PROFESSOR，则X匹配PROFESSOR的机会增加”。,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱实现,来源,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱实现
以一个大学组织结构的本体为例，包含约束如“如果节点Y不是节点X的后继，并且Y匹配PROFESSOR，则X不可能匹配FACULTY”；频率约束如“至多只有一个节点和DEPARTMENT-CHAIR匹配”；邻近约束如“如果X邻居中的节点匹配ASSOCIATE-PROFESSOR，则X匹配PROFESSOR的机会增加”。,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱实现,属于,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱实现
GLUE利用这些限制进一步寻找正确的映射或去除不太可能的映射。,GLUE,被定义为,利用这些限制进一步寻找正确的映射或去除不太可能的映射。
GLUE利用这些限制进一步寻找正确的映射或去除不太可能的映射。,GLUE,由组成,利用这些限制进一步寻找正确的映射或去除不太可能的映射。
GLUE利用这些限制进一步寻找正确的映射或去除不太可能的映射。,GLUE,实现,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
GLUE利用这些限制进一步寻找正确的映射或去除不太可能的映射。,GLUE,来源,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
GLUE利用这些限制进一步寻找正确的映射或去除不太可能的映射。,GLUE,属于,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
⑦实验评估。,实验评估,被定义为,实验评估方法
⑦实验评估。,实验评估,由组成,实验评估
⑦实验评估。,⑦实验评估。,属于,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
GLUE系统的实验结果表明，对于1∶1的映射，正确率为66%～97%。,GLUE系统,被定义为,GLUE系统的实验结果
GLUE系统的实验结果表明，对于1∶1的映射，正确率为66%～97%。,GLUE系统,由组成,1∶1的映射
GLUE系统的实验结果表明，对于1∶1的映射，正确率为66%～97%。,GLUE系统,实现,1∶1的映射
GLUE系统的实验结果表明，对于1∶1的映射，正确率为66%～97%。,GLUE系统,来源,实验结果
GLUE系统的实验结果表明，对于1∶1的映射，正确率为66%～97%。,GLUE系统,属于,1∶1的映射
在基本学习器中，内容学习器的正确率为52%～83%，而名字学习器的正确率很低，只有12%～15%。,内容学习器,包含,名字学习器
在基本学习器中，内容学习器的正确率为52%～83%，而名字学习器的正确率很低，只有12%～15%。,内容学习器,由组成,52%～83%
在基本学习器中，内容学习器的正确率为52%～83%，而名字学习器的正确率很低，只有12%～15%。,名字学习器,由组成,12%～15%
在基本学习器中，内容学习器的正确率为52%～83%，而名字学习器的正确率很低，只有12%～15%。,内容学习器,实现,52%～83%
在基本学习器中，内容学习器的正确率为52%～83%，而名字学习器的正确率很低，只有12%～15%。,基本学习器,来源,内容学习器
在基本学习器中，内容学习器的正确率为52%～83%，而名字学习器的正确率很低，只有12%～15%。,内容学习器,属于,52%～83%
在基本学习器中，内容学习器的正确率为52%～83%，而名字学习器的正确率很低，只有12%～15%。,名字学习器,属于,12%～15%
在半数的实验中，元学习器只少量提高正确率，在另一半的实验中，正确率提高了6%～15%。,元学习器,包含,少量提高正确率
在半数的实验中，元学习器只少量提高正确率，在另一半的实验中，正确率提高了6%～15%。,元学习器,由组成,少量提高正确率
在半数的实验中，元学习器只少量提高正确率，在另一半的实验中，正确率提高了6%～15%。,元学习器,实现,少量提高正确率
在半数的实验中，元学习器只少量提高正确率，在另一半的实验中，正确率提高了6%～15%。,元学习器,来源,少量提高正确率
在半数的实验中，元学习器只少量提高正确率，在另一半的实验中，正确率提高了6%～15%。,元学习器,属于,少量提高正确率
放松标记能进一步提高3%～18%的正确率，只有一个实验例外。,放松标记,包含,提高3%～18%的正确率
放松标记能进一步提高3%～18%的正确率，只有一个实验例外。,放松标记,由组成,能进一步提高3%～18%的正确率，只有一个实验例外。
放松标记能进一步提高3%～18%的正确率，只有一个实验例外。,放松标记,实现,能进一步提高3%～18%的正确率
放松标记能进一步提高3%～18%的正确率，只有一个实验例外。,放松标记,属于,能进一步提高3%～18%的正确率
由实验可见，对于适量的数据，GLUE能取得较好的概念间1∶1形式的映射结果。,GLUE,被定义为,概念间1∶1形式的映射结果
由实验可见，对于适量的数据，GLUE能取得较好的概念间1∶1形式的映射结果。,GLUE,由组成,实验
尽管GLUE取得了不错的映射结果，但几个因素阻碍它取得更高的映射正确率。,GLUE,被定义为,一个基准测试
尽管GLUE取得了不错的映射结果，但几个因素阻碍它取得更高的映射正确率。,GLUE,由组成,几个因素
首先，一些概念不能被匹配是因为缺少足够的训练数据。,匹配,被定义为,一些概念
首先，一些概念不能被匹配是因为缺少足够的训练数据。,一些概念,由组成,缺少足够的训练数据
首先，一些概念不能被匹配是因为缺少足够的训练数据。,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目,属于,缺少足够的训练数据
其次，利用放松标签进行优化的时候可能没有考虑全局的知识，因此优化的映射结果对整个本体来说并不是最佳的。,放松标签优化,被定义为,利用放松标签进行优化
其次，利用放松标签进行优化的时候可能没有考虑全局的知识，因此优化的映射结果对整个本体来说并不是最佳的。,利用放松标签进行优化,由组成,可能没有考虑全局的知识
其次，利用放松标签进行优化的时候可能没有考虑全局的知识，因此优化的映射结果对整个本体来说并不是最佳的。,放松标签优化,属于,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
第三，在实现中使用的两个基本学习器是通用的文本分类器，使用适合待映射本体的特定学习器可以得到更好的正确率。,文本分类器,被定义为,实现中使用的两个基本学习器
第三，在实现中使用的两个基本学习器是通用的文本分类器，使用适合待映射本体的特定学习器可以得到更好的正确率。,实现,由组成,两个基本学习器
最后，有些节点的描述过于含糊，机器很难判断与之相关的映射。,特点,被定义为,描述过于含糊，机器很难判断与之相关的映射
最后，有些节点的描述过于含糊，机器很难判断与之相关的映射。,最后,由组成,有些节点的描述过于含糊，机器很难判断与之相关的映射。
最后，有些节点的描述过于含糊，机器很难判断与之相关的映射。,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目,属于,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
⑧扩充GLUE发现复杂映射。,GLUE,被定义为,复杂映射
⑧扩充GLUE发现复杂映射。,GLUE,由组成,复杂映射
GLUE寻找给定分类本体概念之间1∶1的简单映射，但是实际应用中的复杂映射很普遍。,GLUE,被定义为,寻找给定分类本体概念之间1∶1的简单映射
GLUE寻找给定分类本体概念之间1∶1的简单映射，但是实际应用中的复杂映射很普遍。,GLUE,由组成,寻找给定分类本体概念之间1∶1的简单映射
GLUE寻找给定分类本体概念之间1∶1的简单映射，但是实际应用中的复杂映射很普遍。,GLUE,属于,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
为此，GLUE被扩充为CGLUE，用于发现异构本体O1中的概间的复杂映射。,GLUE,被定义为,复杂映射
为此，GLUE被扩充为CGLUE，用于发现异构本体O1中的概间的复杂映射。,GLUE,由组成,CGLUE
为此，GLUE被扩充为CGLUE，用于发现异构本体O1中的概间的复杂映射。,GLUE,由组成,CGLUE
目前的CGLUE系统主要针对概念间的复杂映射，如念“Course”等价于O2中的“Undergrad-Courses”“Grad-Course”。,CGLUE,被定义为,概念间复杂映射
目前的CGLUE系统主要针对概念间的复杂映射，如念“Course”等价于O2中的“Undergrad-Courses”“Grad-Course”。,CGLUE,由组成,概念间复杂映射
CGLUE中的复杂映射形式如A=X1op1X2op2�opn-1Xn，其中A是O1中的概念，Xi是O2中的概念，opi是算子。,复杂映射,被定义为,A=X1op1X2op2�opn-1Xn，其中A是O1中的概念，Xi是O2中的概念，opi是算子。
CGLUE中的复杂映射形式如A=X1op1X2op2�opn-1Xn，其中A是O1中的概念，Xi是O2中的概念，opi是算子。,CGLUE,由组成,复杂映射形式
这种1∶n的映射可扩展为m∶n的形式，如A1op1A2=X1op1X2op2X3。,1∶n的映射,被定义为,m∶n的形式
这种1∶n的映射可扩展为m∶n的形式，如A1op1A2=X1op1X2op2X3。,1∶n的映射,由组成,m∶n的形式
由于将概念看作实例的集合，因此opi可以是并、差和补等集合运算符。,opi,被定义为,并、差和补等集合运算符
由于将概念看作实例的集合，因此opi可以是并、差和补等集合运算符。,opi,由组成,并、差和补等集合运算符
CGLUE将形如X1op1X2op2・・・opn-1Xn的复合概念称作映射对象。,CGLUE,被定义为,将形如X1op1X2op2・・・opn-1Xn的复合概念称作映射对象。
CGLUE将形如X1op1X2op2・・・opn-1Xn的复合概念称作映射对象。,CGLUE,被定义为,将形如X1op1X2op2・・・opn-1Xn的复合概念称作映射对象。
CGLUE将形如X1op1X2op2・・・opn-1Xn的复合概念称作映射对象。,CGLUE,由组成,将形如X1op1X2op2・・・opn-1Xn的复合概念称作映射对象
"CGLUE还进一步假设概念D的孩子C1,C2,�,Ck要满足条件,1≤i,j≤k,i≠j，且。",CGLUE,包含,"概念D的孩子C1,C2,�,Ck"
"CGLUE还进一步假设概念D的孩子C1,C2,�,Ck要满足条件,1≤i,j≤k,i≠j，且。",CGLUE,由组成,"概念D的孩子C1,C2,�,Ck要满足条件,1≤i,j≤k,i≠j，且。"
"CGLUE还进一步假设概念D的孩子C1,C2,�,Ck要满足条件,1≤i,j≤k,i≠j，且。",CGLUE,由组成,"概念D的孩子C1,C2,�,Ck要满足条件,1≤i,j≤k,i≠j，且。"
CGLUE将复合概念都可以重写为概念并的形式，便于统一处理。,CGLUE,被定义为,复合概念
CGLUE将复合概念都可以重写为概念并的形式，便于统一处理。,CGLUE,由组成,将复合概念都可以重写为概念并的形式，便于统一处理。
"对于O1中的概念A,CGLUE枚举O2中的所有概念并的组合，并比较它与A的相似度。",CGLUE,被定义为,"O1中的概念A,CGLUE枚举O2中的所有概念并的组合，并比较它与A的相似度。"
"对于O1中的概念A,CGLUE枚举O2中的所有概念并的组合，并比较它与A的相似度。",O1,由组成,CGLUE
"对于O1中的概念A,CGLUE枚举O2中的所有概念并的组合，并比较它与A的相似度。",O1,由组成,CGLUE
比较的方法与GLUE中的相似。,比较的方法,被定义为,GLUE中的相似
比较的方法与GLUE中的相似。,比较的方法,方法,GLUE
比较的方法与GLUE中的相似。,比较的方法,由组成,GLUE中的相似
最后返回相似度最高的映射结果。,SPO,被定义为,相似度最高的映射结果
最后返回相似度最高的映射结果。,相似度,由组成,映射结果
最后返回相似度最高的映射结果。,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目,属于,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱实现
由于概念并组合的数目是指数级的，上面的“暴力”方法是不实用的。,概念并组合,被定义为,概念并组合的数目是指数级的
由于概念并组合的数目是指数级的，上面的“暴力”方法是不实用的。,概念并组合,由组成,暴力方法
因此需要考虑从巨量的候选复合概念中搜索A的近似。,A,被定义为,从巨量的候选复合概念中搜索A的近似
因此需要考虑从巨量的候选复合概念中搜索A的近似。,A,由组成,巨量的候选复合概念
因此需要考虑从巨量的候选复合概念中搜索A的近似。,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目,实现,知识图谱
因此需要考虑从巨量的候选复合概念中搜索A的近似。,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目,属于,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目
为提高搜索的效率，CGLUE采用人工智能中的定向搜索技术，其基本思想是在搜索过程中的每一阶段，只集中关注最可能的k个候选对象。,CGLUE,被定义为,定向搜索技术
为提高搜索的效率，CGLUE采用人工智能中的定向搜索技术，其基本思想是在搜索过程中的每一阶段，只集中关注最可能的k个候选对象。,CGLUE,由组成,定向搜索技术
为提高搜索的效率，CGLUE采用人工智能中的定向搜索技术，其基本思想是在搜索过程中的每一阶段，只集中关注最可能的k个候选对象。,CGLUE,由组成,定向搜索技术
定向搜索算法寻找概念A的最佳映射的步骤如下：步骤1。,定向搜索算法,被定义为,寻找概念A的最佳映射
定向搜索算法寻找概念A的最佳映射的步骤如下：步骤1。,定向搜索算法,由组成,寻找概念A的最佳映射
设highest_sim=0。,highest_sim,被定义为,highest similarity
设highest_sim=0。,highest_sim,由组成,由组成
扩展这些候选创建新的候选对象。,扩展这些候选创建新的候选对象。,被定义为,扩展这些候选创建新的候选对象
扩展这些候选创建新的候选对象。,扩展这些候选创建新的候选对象。,由组成,候选对象
添加新候选对象到S。,S,被定义为,添加新候选对象到S。
添加新候选对象到S。,添加新候选对象到S,由组成,S
设置highest_sim=new_highest_sim。,highest_sim,被定义为,new_highest_sim
设置highest_sim=new_highest_sim。,设置highest_sim,由组成,new_highest_sim
算法的步骤2（a）采用GLUE中的学习方法计算概念A和候选概念间的相似度分数。,算法,被定义为,GLUE中的学习方法计算概念A和候选概念间的相似度分数
算法的步骤2（a）采用GLUE中的学习方法计算概念A和候选概念间的相似度分数。,算法的步骤2,由组成,采用GLUE中的学习方法计算概念A和候选概念间的相似度分数。
算法的步骤2（a）采用GLUE中的学习方法计算概念A和候选概念间的相似度分数。,算法的步骤2,由组成,采用GLUE中的学习方法计算概念A和候选概念间的相似度分数。
在步骤2（c）中，ε最初设置为0。,ε,被定义为,0
在步骤2（c）中，ε最初设置为0。,ε,由组成,0
在步骤2（c）中，ε最初设置为0。,ε,由组成,0
