input,subject,subject_type,data/object,relation,object,object_type
1.6.3知识图谱与机器推理推理是指基于已知的事实或知识推断得出未知的事实或知识的过程。,知识推理,知识推理,,属于,知识图谱,知识图谱
1.6.3知识图谱与机器推理推理是指基于已知的事实或知识推断得出未知的事实或知识的过程。,知识推理,知识推理,属性,被定义为,基于已知的事实或知识推断得出未知的事实或知识的过程。,文本
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理（Inductive_Reasoning）、归纳推理（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。,知识推理,知识推理,,包含,演绎推理,知识推理
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理（Inductive_Reasoning）、归纳推理（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。,知识推理,知识推理,,包含,溯因推理,知识推理
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理（Inductive_Reasoning）、归纳推理（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。,知识推理,知识推理,,包含,归纳推理,知识推理
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理（Inductive_Reasoning）、归纳推理（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。,知识推理,知识推理,,包含,类比推理,知识推理
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理（Inductive_Reasoning）、归纳推理（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。,演绎推理,知识推理,属性,英文名,Deductive_Reasoning,文本
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理（Inductive_Reasoning）、归纳推理（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。,溯因推理,知识推理,属性,英文名,Inductive_Reasoning,文本
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理（Inductive_Reasoning）、归纳推理（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。,归纳推理,知识推理,属性,英文名,Abductive_Reasoning,文本
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理（Inductive_Reasoning）、归纳推理（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。,类比推理,知识推理,属性,英文名,Analogical_Reasoning,文本
"在知识图谱中，推理主要用于对知识图谱进行补全（Knowledge_Base_Completion,KBC）和知识图谱质量的校验。",知识推理,知识推理,属性,作用,补全知识图谱，校验知识图谱质量,文本
知识图谱中的知识可分为概念层和实体层。,知识图谱,知识图谱,,包含,概念层,知识图谱
知识图谱中的知识可分为概念层和实体层。,知识图谱,知识图谱,,包含,实体层,知识图谱
知识图谱推理的任务是根据知识图谱中已有的知识推理出新的知识或识别出错误的知识。,知识推理,知识推理,属性,作用,根据知识图谱中已有的知识推理出新的知识或识别出错误的知识,文本
其中，概念层的推理主要包括概念之间的包含关系推理，实体层的推理主要包括链接预测与冲突检测，实体层与概念层之间的推理主要包括实例检测。,概念层推理,知识推理,,包含,概念之间的包含关系推理,知识推理
其中，概念层的推理主要包括概念之间的包含关系推理，实体层的推理主要包括链接预测与冲突检测，实体层与概念层之间的推理主要包括实例检测。,实体层推理,知识推理,,包含,链接预测与冲突检测,知识推理
其中，概念层的推理主要包括概念之间的包含关系推理，实体层的推理主要包括链接预测与冲突检测，实体层与概念层之间的推理主要包括实例检测。,实体层与概念层之间的推理,知识推理,,包含,实例检测,知识推理
推理的方法主要包含基于规则的推理、基于分布式表示学习的推理、基于神经网络的推理以及混合推理。,知识推理方法,知识推理,,包含,基于规则的推理,知识推理
推理的方法主要包含基于规则的推理、基于分布式表示学习的推理、基于神经网络的推理以及混合推理。,知识推理方法,知识推理,,包含,基于表示学习的推理,知识推理
推理的方法主要包含基于规则的推理、基于分布式表示学习的推理、基于神经网络的推理以及混合推理。,知识推理方法,知识推理,,包含,基于神经网络的推理,知识推理
推理的方法主要包含基于规则的推理、基于分布式表示学习的推理、基于神经网络的推理以及混合推理。,知识推理方法,知识推理,,包含,混合推理,知识推理
1.基于规则的推理基于规则的推理通过定义或学习知识中存在的规则进行推理。,基于规则的推理方法,知识推理,属性,被定义为,基于定义或学习知识中存在的规则进行推理,文本
根据规则的真值类型，可分为硬逻辑规则和软逻辑规则。,规则的真值类型,知识推理,,包含,硬逻辑规则,知识推理
根据规则的真值类型，可分为硬逻辑规则和软逻辑规则。,规则的真值类型,知识推理,,包含,软逻辑规则,知识推理
硬逻辑规则中的每条规则的真值都为1，即绝对正确，人工编写的规则多为硬逻辑规则。,硬逻辑规则,知识推理,属性,被定义为,每条规则的真值都为1,文本
软逻辑规则即每条规则的真值为区间在0到1之间的概率，规则挖掘系统的结果多为软逻辑规则，其学习过程一般是基于规则中结论与条件的共现特征，典型方法有AMIE[110]等。,软逻辑规则,知识推理,属性,被定义为,每条规则的真值为区间在0到1之间的概率,文本
基于规则的推理方法最主要的优点是在通常情况下规则比较接近人思考问题时的推理过程，其推理结论可解释，所以对人比较友好。,基于规则的推理方法,知识推理,属性,特点,推理结论可解释，对人比较友好,文本
2.基于分布式表示学习的推理分布式表示学习的核心是将知识图谱映射到连续的向量空间中，并为知识图谱中的元素学习分布式表示为低维稠密的向量或矩阵。,基于表示学习的推理,知识推理,属性,被定义为,将知识图谱映射到连续的向量空间中，并为知识图谱中的元素学习分布式表示为低维稠密的向量或矩阵,文本
分布式表示学习通过各元素的分布式表示之间的计算完成隐式的推理。,基于表示学习的推理,知识推理,属性,方法,各元素的分布式表示之间的计算完成隐式的推理,文本
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。,基于神经网络的推理,知识推理,属性,被定义为,通过神经网络的设计模拟知识图谱推理,文本
网络结构的设计多样，能够满足不同的推理需求。,基于神经网络的推理,知识推理,属性,特点,设计多样能够满足不同的推理需求,文本
例如，NeuralLP[121]是一种可微的知识图谱推理方法，融合了关系的表示学习、规则学习以及循环神经网络，由LSTM生成多步推理中的隐变量，并通过隐变量生成在多步推理过程中对每种关系的注意力。,NeuralLP,知识图谱项目,,属于,知识推理方法,知识推理
例如，NeuralLP[121]是一种可微的知识图谱推理方法，融合了关系的表示学习、规则学习以及循环神经网络，由LSTM生成多步推理中的隐变量，并通过隐变量生成在多步推理过程中对每种关系的注意力。,NeuralLP,知识图谱项目,属性,特点,融合了关系的表示学习、规则学习以及循环神经网络,文本
DeepPath[122]和MINERVA[123]用强化学习方法学习知识图谱多步推理过程中的路径选择策略。,DeepPath,知识图谱项目,,属于,知识推理方法,知识推理
DeepPath[122]和MINERVA[123]用强化学习方法学习知识图谱多步推理过程中的路径选择策略。,DeepPath,知识图谱项目,属性,特点,强化学习方法学习知识图谱多步推理过程,文本
DeepPath[122]和MINERVA[123]用强化学习方法学习知识图谱多步推理过程中的路径选择策略。,MINERVA,知识图谱项目,,属于,知识推理方法,知识推理
DeepPath[122]和MINERVA[123]用强化学习方法学习知识图谱多步推理过程中的路径选择策略。,MINERVA,知识图谱项目,属性,特点,强化学习方法学习知识图谱多步推理过程,文本
RUGE[124]将已有的推理规则输入知识图谱表示学习过程中，约束和影响表示学习结果并取得更好的推理效果。,RUGE,知识图谱项目,,属于,知识推理方法,知识推理
RUGE[124]将已有的推理规则输入知识图谱表示学习过程中，约束和影响表示学习结果并取得更好的推理效果。,RUGE,知识图谱项目,属性,特点,将已有的推理规则输入知识图谱表示学习过程中，约束和影响表示学习结果并取得更好的推理效果,文本
混合推理能够结合规则推理、表示学习推理以及神经网络推理的能力并实现优势互补，能够同时提升推理结果的精确性和可解释性。,混合推理,知识推理,属性,特点,结合规则推理、表示学习推理以及神经网络推理的能力并实现优势互补，能够同时提升推理结果的精确性和可解释性,文本
基于规则的知识图谱推理研究主要分为两部分：一是自动规则挖掘系统，二是基于规则的推理系统。,基于规则的知识图谱推理研究,知识推理,属性,内容,自动规则挖掘系统，基于规则的推理系统,文本
基于表示学习的知识图谱推理研究的主要研究趋势是，一方面提高表示学习结果对知识图谱中含有的语义信息的捕捉能力，目前的研究多集中在链接预测任务上，其他推理任务有待跟进研究；另一方面是利用分布式表示作为桥梁，将知识图谱与文本、图像等异质信息结合，实现信息互补以及更多样化的综合推理。,基于表示学习的知识图谱推理研究,知识推理,属性,内容,一方面提高表示学习结果对知识图谱中含有的语义信息的捕捉能力，目前的研究多集中在链接预测任务上，其他推理任务有待跟进研究；另一方面是利用分布式表示作为桥梁，将知识图谱与文本、图像等异质信息结合，实现信息互补以及更多样化的综合推理,文本
基于神经网络的知识表示推理的主要发展趋势是设计更加有效和有意义的神经网络结构，来实现更加高效且精确的推理，通过对神经网络中间结果的解析实现对推理结果的部分解释是比较值得关注的方向。,基于神经网络的知识表示推理的趋势,知识推理,属性,内容,设计更加有效和有意义的神经网络结构，来实现更加高效且精确的推理，通过对神经网络中间结果的解析实现对推理结果的部分解释,文本
,知识图谱,知识图谱,,包含,知识图谱构建,知识图谱
,知识图谱,知识图谱,,包含,知识图谱应用,知识图谱
,知识图谱,知识图谱,,包含,知识,知识图谱
,知识图谱构建,知识图谱,,包含,知识表示,知识表示
,知识表示,知识表示,,包含,早期的专家系统知识表示方法,知识表示
,知识图谱应用,知识图谱,,包含,知识问答,知识问答
,知识问答,知识图谱,,包含,基于知识图谱的问答技术或方法,知识图谱
,ConceptNet,知识图谱项目,,属于,早期的知识库项目,知识图谱项目
,知识库,知识图谱项目,,包含,知识库构建方法,知识图谱项目
,互联网时代的知识图谱,知识图谱项目,,包含,互联网时代的知识图谱构建方法,知识图谱项目
,Schema.org,知识图谱项目,,属于,互联网时代的知识图谱,知识图谱项目
,OpenKG.CN,知识图谱项目,,属于,大量开放的中文知识图谱数据、工具及文献,知识图谱项目
,知识融合,知识融合,,包含,模式层融合,知识融合
,知识工程,知识工程,,属于,人工智能,人工智能
,知识工程,知识工程,属性,被定义为,创建专家系统以协助解决与其编程领域相关问题的技术,文本
,知识工程,知识工程,属性,内容,建立、维护和使用基于知识的系统所涉及的所有技术、科学和社会方面,文本
,基于规则的推理方法,知识推理,,包含,规则的真值类型,知识推理
,知识工程,知识工程,,包含,知识图谱,知识图谱
,混合推理,知识推理,,包含,基于规则的知识图谱推理,知识推理
,混合推理,知识推理,,包含,基于表示学习的知识图谱推理,知识推理
,混合推理,知识推理,,包含,基于神经网络的知识图谱推理,知识推理
,基于规则的推理,知识推理,,包含,基于规则的知识图谱推理研究,知识推理
,基于表示学习的推理,知识推理,,包含,基于表示学习的知识图谱推理研究,知识推理
,基于神经网络的推理,知识推理,,包含,基于神经网络的知识表示推理的趋势,知识推理
,基于规则的推理,知识推理,,包含,基于规则的推理方法,知识推理
,知识推理,知识推理,,包含,知识推理方法,知识推理
,模式层融合,知识融合,,包含,本体对齐,知识融合
,本体对齐,知识融合,,包含,本体演化管理框架,知识融合
,本体对齐,知识融合,,包含,本体,知识融合
,知识图谱,知识图谱,,包含,知识图谱的补全,知识推理
,知识图谱,知识图谱,,包含,知识图谱数据类型,知识存储
,知识图谱,知识图谱,,包含,知识图谱查询语言,知识存储
,RDF三元组库,知识存储,,包含,RDF三元组库数据模型,知识存储
,RDF三元组库,知识存储,,包含,RDF三元组库查询语言,知识存储
,基于框架的语言,知识表示,,包含,框架语言,知识表示
,知识推理,知识推理,,包含,实体层与概念层之间的推理,知识推理
,知识推理,知识推理,,包含,概念层推理,知识推理
,知识推理,知识推理,,包含,实体层推理,知识推理
,知识问答,知识问答,,包含,知识问答方法,知识问答
,知识问答,知识问答,,包含,事实型问题,知识问答
,知识存储,知识存储,,包含,知识存储方案,知识存储
,图数据库,知识存储,,包含,图查询语言,知识存储
,知识图谱,知识图谱,,包含,语义搜索,语义搜索
,知识图谱的补全,知识推理,,包含,知识图谱补全方法,知识推理
,知识问答,知识问答,,包含,知识问答项目,知识图谱项目
,RDF4J,知识存储,,属于,面向RDF的三元组库,知识存储
