input,subject,subject_type,data/object,relation,object,object_type
某些实体提及是缩略词或其全名的一部分，因此可以通过表层名字扩展技术，从实体提及出现的相关文档中识别其他可能的扩展变体（例如全名）。,表层名字扩展技术,知识抽取,属性,作用,从实体提及出现的相关文档中识别其他可能的扩展变体,文本
表层名字扩展可以采用启发式的模式匹配方法实现。,表层名字扩展技术,知识抽取,属性,方法,启发式的模式匹配方法,文本
（2）基于搜索引擎的方法。,候选实体生成,知识抽取,,包含,基于搜索引擎的方法,知识抽取
将实体提及和上下文文字提交至搜索引擎，可以根据搜索引擎返回的检索结果生成候选实体。,基于搜索引擎的方法,知识抽取,属性,方法,将实体提及和上下文文字提交至搜索引擎，可以根据搜索引擎返回的检索结果生成候选实体。,文本
（3）构建查询实体引用表。,候选实体生成,知识抽取,,包含,构建查询实体引用表,知识抽取
很多实体链接系统都基于维基百科数据构建查询实体引用表，建立实体提及与候选实体的对应关系。,构建查询实体引用表,知识抽取,属性,被定义为,基于维基百科数据构建查询实体引用表，建立实体提及与候选实体的对应关系,文本
,构建查询实体引用表,知识抽取,属性,方法,基于维基百科中的词条页面、重定向页面、消歧页面、词条正文超链接等抽取实体提及与实体的对应关系,文本
3.候选实体消歧在确定文本中的实体指称和它们的候选实体后，实体链接系统需要为每一个实体指称确定其指向的实体，这一步骤被称为候选实体消歧。,候选实体消歧,知识抽取,属性,被定义为,在确定文本中的实体指称和它们的候选实体后，实体链接系统需要为每一个实体指称确定其指向的实体,文本
[32]（1）基于图的方法。,候选实体消歧,知识抽取,,包含,基于图的方法,知识抽取
基于图的方法将实体指称、实体以及它们之间的关系通过图的形式表示出来，然后在图上对实体指称之间、候选实体之间、实体指称与候选实体之间的关联关系进行协同推理。,基于图的方法,知识抽取,属性,方法,将实体指称、实体以及它们之间的关系通过图的形式表示出来，然后在图上对实体指称之间、候选实体之间、实体指称与候选实体之间的关联关系进行协同推理。,文本
该类方法比较具有代表性的是Han等人较早提出的基于参照图（Referent_Graph）协同实体链接方法[33]。,基于参照图协同实体链接方法,知识图谱项目,,属于,基于图的方法,知识抽取
该类方法比较具有代表性的是Han等人较早提出的基于参照图（Referent_Graph）协同实体链接方法[33]。,基于参照图协同实体链接方法,知识图谱项目,属性,创建者,Han,人物/实验室
图4-34参照图[33]（2）基于概率生成模型的方法。,候选实体消歧,知识抽取,,包含,基于概率生成模型的方法,知识抽取
基于概率生成模型对实体提及和实体的联合概率进行建模，可以通过模型的推理求解实体消歧问题。,基于概率生成模型的方法,知识抽取,属性,方法,对实体提及和实体的联合概率进行建模，可以通过模型的推理求解实体消歧问题。,文本
当给定实体提及m时，候选实体消歧通过以下式子实现（3）基于主题模型的方法。,候选实体消歧,知识抽取,,包含,基于主题模型的方法,知识抽取
基于该思想，他们提出了实体-主题模型，可以对实体在文本中的相容度、实体与话题的一致性进行联合建模，从而提升实体链接的结果。,基于主题模型的方法,知识抽取,属性,方法,在同一个文本中出现的实体应该与文本表述的主题相关。因此可以对实体在文本中的相容度、实体与话题的一致性进行联合建模，从而提升实体链接的结果,文本
图4-36实体-主题模型[37]（4）基于深度学习的方法。,候选实体消歧,知识抽取,,包含,基于深度学习的方法,知识抽取
Huang等人[38]提出了一个基于深度神经网络的实体语义相关度计算模型，如图4-37所示。,基于深度学习的方法,知识抽取,属性,方法,使用基于深度神经网络的实体语义相关度计算模型,文本
"4.5.2知识结构挖掘：规则挖掘1.归纳逻辑程序设计归纳逻辑程序设计（Inductive_Logic_Programming,ILP）是以一阶逻辑归纳为理论基础，并以一阶逻辑为表达语言的符号规则学习算法[39]。",知识结构挖掘,知识抽取,,等价,规则挖掘,知识抽取
,知识结构挖掘,知识抽取,,包含,归纳逻辑程序设计,知识抽取
,归纳逻辑程序设计,知识抽取,属性,被定义为,以一阶逻辑归纳为理论基础，并以一阶逻辑为表达语言的符号规则学习算法,文本
,归纳逻辑程序设计,知识抽取,属性,英文名,"Inductive Logic Programming,ILP",文本
知识图谱中的实体关系可看作是二元谓词描述的事实，因此也可通过ILP方法从知识图谱中学习一阶逻辑规则。,归纳逻辑程序设计,知识抽取,属性,作用,"从知识图谱中学习一阶逻辑规则；给定背景知识和目标谓词（知识图谱中即为关系）,ILP系统可以学习获得描述目标谓词的逻辑规则集合。",文本
FOIL[40]是早期具有代表性的ILP系统，它采用顺序覆盖的策略逐条学习逻辑规则，在学习每条规则时，FOIL采用了基于信息熵的评价函数引导搜索过程，归纳学习一阶规则。,FOIL,知识图谱项目,,属于,归纳逻辑程序设计,知识抽取
FOIL[40]是早期具有代表性的ILP系统，它采用顺序覆盖的策略逐条学习逻辑规则，在学习每条规则时，FOIL采用了基于信息熵的评价函数引导搜索过程，归纳学习一阶规则。,FOIL,知识图谱项目,属性,方法,采用顺序覆盖的策略逐条学习逻辑规则，在学习每条规则时，FOIL采用了基于信息熵的评价函数引导搜索过程，归纳学习一阶规则,文本
在早期的ILP系统中，还有以Progol[41]为代表的基于逆语义蕴涵的学习方法。,Progol,知识图谱项目,,属于,归纳逻辑程序设计,知识抽取
在早期的ILP系统中，还有以Progol[41]为代表的基于逆语义蕴涵的学习方法。,Progol,知识图谱项目,,属于,基于逆语义蕴涵的学习方法,知识抽取
多数ILP系统仅适用于小规模的数据集，在较大规模的数据集上运行效率不高。,归纳逻辑程序设计,知识抽取,属性,缺点,仅适用于小规模的数据集，在较大规模的数据集上运行效率不高,文本
"2.路径排序算法（PathRankingAlgorithm,PRA）PRA[49,50]是一种将关系路径作为特征的知识图谱链接预测算法，因为其获取的关系路径实际上对应一种霍恩子句，PRA计算的路径特征可以转换为逻辑规则，便于人们发现和理解知识图谱中隐藏的知识。",知识结构挖掘,知识抽取,,包含,路径排序算法,知识抽取
"2.路径排序算法（PathRankingAlgorithm,PRA）PRA[49,50]是一种将关系路径作为特征的知识图谱链接预测算法，因为其获取的关系路径实际上对应一种霍恩子句，PRA计算的路径特征可以转换为逻辑规则，便于人们发现和理解知识图谱中隐藏的知识。",路径排序算法,知识抽取,属性,英文名,"Path_Ranking_Algorithm,PRA",文本
"2.路径排序算法（PathRankingAlgorithm,PRA）PRA[49,50]是一种将关系路径作为特征的知识图谱链接预测算法，因为其获取的关系路径实际上对应一种霍恩子句，PRA计算的路径特征可以转换为逻辑规则，便于人们发现和理解知识图谱中隐藏的知识。",路径排序算法,知识抽取,属性,被定义为,一种将关系路径作为特征的知识图谱链接预测算法,文本
PRA的基本思想是通过发现连接两个实体的一组关系路径来预测实体间可能存在的某种特定关系。,路径排序算法,知识抽取,属性,方法,通过发现连接两个实体的一组关系路径来预测实体间可能存在的某种特定关系,文本
在链接预测过程中，PRA会自动发现有用的关系路径来构建预测模型；PRA具体的工作流程分为三个重要的步骤：特征选择、特征计算和关系分类。,路径排序算法,知识抽取,,包含,特征选择,知识抽取
在链接预测过程中，PRA会自动发现有用的关系路径来构建预测模型；PRA具体的工作流程分为三个重要的步骤：特征选择、特征计算和关系分类。,路径排序算法,知识抽取,,包含,特征计算,知识抽取
在链接预测过程中，PRA会自动发现有用的关系路径来构建预测模型；PRA具体的工作流程分为三个重要的步骤：特征选择、特征计算和关系分类。,路径排序算法,知识抽取,,包含,关系分类,知识抽取
"为了保证特征选择的效率，PRA使用了基于随机游走的特征选择方法；对于某个关系路径π,PRA基于随机游走计算该路径的准确度（precision）和覆盖度（coverage）。",特征选择,知识抽取,属性,方法,基于随机游走的特征选择方法,文本
通过计算实体对在每个特征关系路径上的可达概率，就可以得到该实体对所有特征的值。,特征计算,知识抽取,属性,方法,通过计算实体对在每个特征关系路径上的可达概率，就可以得到该实体对所有特征的值。,文本
基于训练样例（目标关系的正例实体对和反例实体对）和它们的特征，PRA为每个目标关系训练一个分类模型。,关系分类,知识抽取,属性,方法,基于训练样例（目标关系的正例实体对和反例实体对）和它们的特征，为每个目标关系训练一个分类模型。利用训练完的模型，可以预测知识图谱中任意两个实体间是否存在某特定关系。,文本
图4-40PRA在NELL数据集上进行链接预测时获得的重要关系路径和相应解释[50]4.6开源工具实践：基于DeepDive的关系抽取实践本实践介绍了一个公司实体间的股权交易关系的实例，该案例是基于斯坦福大学DeepDive开源关系抽取框架实现的。,DeepDive,知识图谱项目,,属于,关系抽取,知识抽取
图4-40PRA在NELL数据集上进行链接预测时获得的重要关系路径和相应解释[50]4.6开源工具实践：基于DeepDive的关系抽取实践本实践介绍了一个公司实体间的股权交易关系的实例，该案例是基于斯坦福大学DeepDive开源关系抽取框架实现的。,DeepDive,知识图谱项目,属性,创建者,斯坦福大学,人物/实验室
,Bootstrapping方法,知识图谱项目,,实现,知识抽取,知识抽取
,基于本体的数据库访问系统,知识抽取,,属于,知识抽取的技术和方法,知识抽取
,基于映射的抽取,知识抽取,,属于,知识抽取的技术和方法,知识抽取
,一般抽取,知识抽取,,属于,知识抽取的技术和方法,知识抽取
,表层名字扩展技术,知识抽取,,属于,知识抽取的技术和方法,知识抽取
