input,subject,subject_type,data/object,relation,object,object_type
对词向量的产生方法到现在为止有较多的研究，在本章中并不展开讨论，下面简单介绍经典的开源工具word2vec[8]中包含的CBoW和Skip-gram两个模型。,word2vec,知识图谱项目,,包含,CBoW,知识图谱项目
CBoW也就是连续词袋模型（Continuous_Bag-of-Words），和之前提到的BoW相似之处在于该模型也不用考虑词序的信息。,CBoW,知识表示,,等价,连续词袋模型,知识表示
CBoW也就是连续词袋模型（Continuous_Bag-of-Words），和之前提到的BoW相似之处在于该模型也不用考虑词序的信息。,CBoW,知识表示,属性,方法,用上下文预测中心词，从而训练出的词向量包含了一定的上下文信息,文本
把这种将知识图谱中包括实体和关系的内容映射到连续向量空间方法的研究领域称为知识图谱嵌入（Knowledge_Graph（Representation_Learning）、知识表示学习。,知识图谱嵌入,知识表示,属性,被定义为,将知识图谱中包括实体和关系的内容映射到连续向量空间方法,文本
把这种将知识图谱中包括实体和关系的内容映射到连续向量空间方法的研究领域称为知识图谱嵌入（Knowledge_Graph（Representation_Learning）、知识表示学习。,知识图谱嵌入,知识表示,,等价,知识表示学习,知识表示
把这种将知识图谱中包括实体和关系的内容映射到连续向量空间方法的研究领域称为知识图谱嵌入（Knowledge_Graph（Representation_Learning）、知识表示学习。,知识表示学习,知识表示,属性,被定义为,将知识图谱中包括实体和关系的内容映射到连续向量空间方法,文本
把这种将知识图谱中包括实体和关系的内容映射到连续向量空间方法的研究领域称为知识图谱嵌入（Knowledge_Graph（Representation_Learning）、知识表示学习。,知识图谱嵌入,知识表示,属性,英文名,Knowledge_Graph_Embedding,文本
把这种将知识图谱中包括实体和关系的内容映射到连续向量空间方法的研究领域称为知识图谱嵌入（Knowledge_Graph（Representation_Learning）、知识表示学习。,知识表示学习,知识表示,属性,英文名,Representation_Learning,文本
把这种将知识图谱中包括实体和关系的内容映射到连续向量空间方法的研究领域称为知识图谱嵌入（Knowledge_Graph（Representation_Learning）、知识表示学习。,知识图谱嵌入,知识表示,,等价,知识图谱的向量表示,知识表示
把这种将知识图谱中包括实体和关系的内容映射到连续向量空间方法的研究领域称为知识图谱嵌入（Knowledge_Graph（Representation_Learning）、知识表示学习。,知识图谱的向量表示,知识表示,属性,被定义为,将知识图谱中包括实体和关系的内容映射到连续向量空间方法,文本
Embedding）、知识图谱的向量表示、知识图谱的表示学习类似于词向量，知识图谱嵌入也是通过机器学习的方法对模型进行学习，与独热编码、词袋模型的最大区别在于，知识图谱嵌入方法的训练需要基于监督学习。,知识图谱嵌入,知识表示,属性,方法,基于监督学习,文本
,知识图谱嵌入,知识表示,,包含,知识图谱嵌入模型,知识表示
"类似于词向量，经典的知识图谱嵌入模型TransE的设计思想就是，如果一个三元组（h,r,t）成立，那么它们需要符合h+r≈t关系，例如：vec（Rome）+vec（is?capital?of）≈vec（Italy）所以，在知识图谱嵌入的学习过程中，不同的模型从不同的角度把相应的语义信息嵌入知识图谱的向量表示中，如图2-23所示。",知识图谱嵌入模型,知识表示,,包含,TransE,知识表示
"类似于词向量，经典的知识图谱嵌入模型TransE的设计思想就是，如果一个三元组（h,r,t）成立，那么它们需要符合h+r≈t关系，例如：vec（Rome）+vec（is?capital?of）≈vec（Italy）所以，在知识图谱嵌入的学习过程中，不同的模型从不同的角度把相应的语义信息嵌入知识图谱的向量表示中，如图2-23所示。",TransE,知识表示,属性,方法,"如果一个三元组（h,r,t）成立，那么它们需要符合h+r≈t关系",文本
如上所述，知识图谱的嵌入方法可以提高计算的效率，增加下游应用的多样性，并可以作为预训练，为下游模型提供语义支持，所以对其展开的研究具有很大的应用价值和前景。,知识图谱的嵌入,知识表示,属性,特点,提高计算的效率，增加下游应用的多样性，并可以作为预训练，为下游模型提供语义支持,文本
1.转移距离模型转移距离模型（Translational_Distance_Model）的主要思想是将衡量向量化后的知识图谱中三元组的合理性问题，转化成衡量头实体和尾实体的距离问题。,转移距离模型,知识表示,属性,被定义为,衡量向量化后的知识图谱中三元组的合理性问题，转化成衡量头实体和尾实体的距离问题,文本
1.转移距离模型转移距离模型（Translational_Distance_Model）的主要思想是将衡量向量化后的知识图谱中三元组的合理性问题，转化成衡量头实体和尾实体的距离问题。,转移距离模型,知识表示,,属于,知识图谱嵌入的方法,知识表示
,转移距离模型,知识表示,,包含,TransE,知识表示
2.语义匹配模型相比于转移距离模型，语义匹配模型（Semantic_Matching_Models），更注重挖掘向量化后的实体和关系的潜在语义。,语义匹配模型,知识表示,属性,被定义为,挖掘向量化后的实体和关系的潜在语义,文本
2.语义匹配模型相比于转移距离模型，语义匹配模型（Semantic_Matching_Models），更注重挖掘向量化后的实体和关系的潜在语义。,语义匹配模型,知识表示,,属于,知识图谱嵌入的方法,知识表示
该方向的模型主要是RESCAL[13]以及它的延伸模型。,语义匹配模型,知识表示,,包含,RESCAL,知识表示
RESCAL模型的核心思想是将整个知识图谱编码为一个三维张量，由这个张量分解出一个核心张量和一个因子矩阵，核心张量中每个二维矩阵切片代表一种关系，因子矩阵中每一行代表一个实体。,RESCAL,知识表示,属性,方法,将整个知识图谱编码为一个三维张量，由这个张量分解出一个核心张量和一个因子矩阵，核心张量中每个二维矩阵切片代表一种关系，因子矩阵中每一行代表一个实体。由核心张量和因子矩阵还原的结果被看作对应三元组成立的概率，如果概率大于某个阈值，则对应三元组正确；否则不正确。,文本
ComplEx[15]模型考虑到复数的乘法不满足交换律，所以在该模型中实体和关系的向量表示不再依赖实数而是放在了复数域，从而其得分函数不具有对称性。,ComplEx,知识表示,,属于,语义匹配模型,知识表示
ComplEx[15]模型考虑到复数的乘法不满足交换律，所以在该模型中实体和关系的向量表示不再依赖实数而是放在了复数域，从而其得分函数不具有对称性。也就是说，对于非对称的关系，将三元组中的头实体和尾实体调换位置后可以得到不同的分数。,ComplEx,知识表示,属性,方法,考虑到复数的乘法不满足交换律，所以在该模型中实体和关系的向量表示不再依赖实数而是放在了复数域，从而其得分函数不具有对称性。也就是说，对于非对称的关系，将三元组中的头实体和尾实体调换位置后可以得到不同的分数。,文本
3.考虑附加信息的模型除了仅仅依靠知识库中的三元组构造知识图谱嵌入的模型，还有一些模型考虑额外的附加信息进行提升。,考虑附加信息的模型,知识表示,属性,方法,考虑额外的附加信息进行提升,文本
3.考虑附加信息的模型除了仅仅依靠知识库中的三元组构造知识图谱嵌入的模型，还有一些模型考虑额外的附加信息进行提升。,考虑附加信息的模型,知识表示,,属于,知识图谱嵌入的方法,知识表示
实体类型是一种容易考虑的额外信息。,考虑附加信息的模型,知识表示,,包含,额外信息,知识表示
实体类型是一种容易考虑的额外信息。,额外信息,知识表示,,包含,实体类型,知识表示
"关系路径也可以称为实体之间的多跳关系（Multi-hop_Relationships），一般就是指可以连接两个实体的关系链，例如（Rome,is?capital?of,Italy）（Italy,is?country?of,Europe）.从Rome到Europe的关系路径就是一条is?capital?of→is?country?of关系链。",额外信息,知识表示,,包含,关系路径,知识表示
"关系路径也可以称为实体之间的多跳关系（Multi-hop_Relationships），一般就是指可以连接两个实体的关系链，例如（Rome,is?capital?of,Italy）（Italy,is?country?of,Europe）.从Rome到Europe的关系路径就是一条is?capital?of→is?country?of关系链。",关系路径,知识表示,,等价,实体之间的多跳关系,知识表示
"关系路径也可以称为实体之间的多跳关系（Multi-hop_Relationships），一般就是指可以连接两个实体的关系链，例如（Rome,is?capital?of,Italy）（Italy,is?country?of,Europe）.从Rome到Europe的关系路径就是一条is?capital?of→is?country?of关系链。",关系路径,知识表示,属性,被定义为,可以连接两个实体的关系链,文本
"关系路径也可以称为实体之间的多跳关系（Multi-hop_Relationships），一般就是指可以连接两个实体的关系链，例如（Rome,is?capital?of,Italy）（Italy,is?country?of,Europe）.从Rome到Europe的关系路径就是一条is?capital?of→is?country?of关系链。",实体之间的多跳关系,知识表示,属性,英文名,实体之间的多跳关系,文本
文本描述（Textual_Descriptions）指的是在一些知识图谱中，对实体有一些简要的文本描述，如图2-24所示，这些描述本身具有一定的语义信息，对提高嵌入的质量有一定的提升。,文本描述,知识表示,属性,被定义为,对实体有一些简要的文本描述,文本
文本描述（Textual_Descriptions）指的是在一些知识图谱中，对实体有一些简要的文本描述，如图2-24所示，这些描述本身具有一定的语义信息，对提高嵌入的质量有一定的提升。,额外信息,知识表示,,包含,文本描述,知识表示
"图2-24文本描述示例逻辑规则（Logical_Rules）也是常被用来考虑的附加信息，这里讨论的重点主要是霍恩子句，例如简单规则?x,y:IsDirectorOf（x,y）?BeDirectedBy（y,x）说明了两个不同的关系之间的关系。",额外信息,知识表示,,包含,逻辑规则,知识表示
"图2-24文本描述示例逻辑规则（Logical_Rules）也是常被用来考虑的附加信息，这里讨论的重点主要是霍恩子句，例如简单规则?x,y:IsDirectorOf（x,y）?BeDirectedBy（y,x）说明了两个不同的关系之间的关系。",逻辑规则,知识表示,属性,英文名,Logical_Rules,文本
"图2-24文本描述示例逻辑规则（Logical_Rules）也是常被用来考虑的附加信息，这里讨论的重点主要是霍恩子句，例如简单规则?x,y:IsDirectorOf（x,y）?BeDirectedBy（y,x）说明了两个不同的关系之间的关系。",逻辑规则,知识表示,属性,内容,讨论的重点主要是霍恩子句,文本
1.链接预测链接预测（Link_Prediction）指通过一个已知的实体和关系预测另一个实体，或者通过两个实体预测关系。,知识图谱嵌入应用,知识表示,,包含,链接预测,知识表示
2.链接预测链接预测（Link_Prediction）指通过一个已知的实体和关系预测另一个实体，或者通过两个实体预测关系。,链接预测,知识表示,属性,英文名,Link_Prediction,文本
1.链接预测链接预测（Link_Prediction）指通过一个已知的实体和关系预测另一个实体，或者通过两个实体预测关系。,链接预测,知识表示,属性,被定义为,通过一个已知的实体和关系预测另一个实体，或者通过两个实体预测关系,文本
,链接预测,知识表示,属性,方法,将知识图谱中的每个实体都放在对应的位置上，并且放入相应的知识图谱嵌入模型的得分函数中，计算该三元组的合理性，得分最高的实体会被作为链接预测的结果。,文本
链接预测也常被用于评测知识图谱嵌入。,链接预测,知识表示,属性,作用,评测知识图谱嵌入,知识表示
一般来说，会用链接预测的正确答案的排序评估某种嵌入模型在链接预测上的能力，比较常见的参数有平均等级（Mean_Rank）、平均倒数等级（Mean_Reciprocal_Rank）和命中前n（Hist@n）。,评测知识图谱嵌入,知识表示,,包含,平均等级,知识表示
一般来说，会用链接预测的正确答案的排序评估某种嵌入模型在链接预测上的能力，比较常见的参数有平均等级（Mean_Rank）、平均倒数等级（Mean_Reciprocal_Rank）和命中前n（Hist@n）。,评测知识图谱嵌入,知识表示,,包含,平均倒数等级,知识表示
一般来说，会用链接预测的正确答案的排序评估某种嵌入模型在链接预测上的能力，比较常见的参数有平均等级（Mean_Rank）、平均倒数等级（Mean_Reciprocal_Rank）和命中前n（Hist@n）。,平均等级,知识表示,属性,英文名,Mean_Rank,文本
一般来说，会用链接预测的正确答案的排序评估某种嵌入模型在链接预测上的能力，比较常见的参数有平均等级（Mean_Rank）、平均倒数等级（Mean_Reciprocal_Rank）和命中前n（Hist@n）。,平均倒数等级,知识表示,属性,英文名,Mean_Reciprocal_Rank,文本
一般来说，会用链接预测的正确答案的排序评估某种嵌入模型在链接预测上的能力，比较常见的参数有平均等级（Mean_Rank）、平均倒数等级（Mean_Reciprocal_Rank）和命中前n（Hist@n）。,命中前n,知识表示,属性,英文名,Hist@n,文本
一般来说，会用链接预测的正确答案的排序评估某种嵌入模型在链接预测上的能力，比较常见的参数有平均等级（Mean_Rank）、平均倒数等级（Mean_Reciprocal_Rank）和命中前n（Hist@n）。,评测知识图谱嵌入,知识表示,,包含,命中前n,知识表示
2.三元组分类三元组分类（Triple_Classification）指的是给定一个完整的三元组，判断三元组的真假。,知识图谱嵌入应用,知识表示,,包含,三元组分类,知识表示
2.三元组分类三元组分类（Triple_Classification）指的是给定一个完整的三元组，判断三元组的真假。,三元组分类,知识表示,属性,英文名,Triple_Classification,文本
2.三元组分类三元组分类（Triple_Classification）指的是给定一个完整的三元组，判断三元组的真假。,三元组分类,知识表示,属性,被定义为,给定一个完整的三元组，判断三元组的真假,文本
,三元组分类,知识表示,属性,方法,只需要把三元组各个部分的向量表达带入相应的知识图谱嵌入的得分函数，三元组的得分越高，其合理性和真实性越高,文本
3.实体对齐实体对齐（Entity_Resolution）也称为实体解析，任务是验证两个实体是否指代或者引用的是同一个事物或对象。,知识图谱嵌入应用,知识表示,,包含,实体对齐,知识表示
3.实体对齐实体对齐（Entity_Resolution）也称为实体解析，任务是验证两个实体是否指代或者引用的是同一个事物或对象。,实体对齐,知识表示,,等价,实体解析,知识表示
3.实体对齐实体对齐（Entity_Resolution）也称为实体解析，任务是验证两个实体是否指代或者引用的是同一个事物或对象。,实体对齐,知识表示,属性,被定义为,验证两个实体是否指代或者引用的是同一个事物或对象,文本
3.实体对齐实体对齐（Entity_Resolution）也称为实体解析，任务是验证两个实体是否指代或者引用的是同一个事物或对象。,实体对齐,知识表示,属性,英文名,Entity_Resolution,文本
,实体对齐,知识表示,属性,方法,设计一些实体之间的相似度函数来判断两个实体的相似程度，再进行对齐。,文本
"4.问答系统利用知识图谱完成问答系统是该任务的一个研究方向，该任务的重心是对某一个具体的通过自然语言表达的问题，使用知识图谱中的三元组对其进行回答，如下：A:Where_is_the_capital_of_Italy？Q:Rome（Rome,is-capital-of,Italy）A:Who_is_the_president_of_USA？Q:Donald_Trump（Donald_Trump,is-president-of,USA）文献[9]介绍了一种借助知识图谱嵌入完成该问题的方法。",知识图谱嵌入应用,知识表示,,包含,问答系统,知识表示
"4.问答系统利用知识图谱完成问答系统是该任务的一个研究方向，该任务的重心是对某一个具体的通过自然语言表达的问题，使用知识图谱中的三元组对其进行回答，如下：A:Where_is_the_capital_of_Italy？Q:Rome（Rome,is-capital-of,Italy）A:Who_is_the_president_of_USA？Q:Donald_Trump（Donald_Trump,is-president-of,USA）文献[9]介绍了一种借助知识图谱嵌入完成该问题的方法。",问答系统,知识表示,属性,被定义为,是对某一个具体的通过自然语言表达的问题，使用知识图谱中的三元组对其进行回答,文本
"4.问答系统利用知识图谱完成问答系统是该任务的一个研究方向，该任务的重心是对某一个具体的通过自然语言表达的问题，使用知识图谱中的三元组对其进行回答，如下：A:Where_is_the_capital_of_Italy？Q:Rome（Rome,is-capital-of,Italy）A:Who_is_the_president_of_USA？Q:Donald_Trump（Donald_Trump,is-president-of,USA）文献[9]介绍了一种借助知识图谱嵌入完成该问题的方法。",问答系统,知识表示,,属于,知识图谱,知识表示
简单来说就是设计一种得分函数，使问题的向量表示和其正确答案的向量表示得分较高。,问答系统,知识表示,属性,方法,设计一种得分函数，使问题的向量表示和其正确答案的向量表示得分较高得分函数,文本
5.推荐系统推荐系统的本质是对用户推荐其没有接触过的、但有可能会感兴趣或者购买的服务或产品，包括电影、书籍、音乐、商品等。,知识图谱嵌入应用,知识表示,,包含,推荐系统,知识表示
5.推荐系统推荐系统的本质是对用户推荐其没有接触过的、但有可能会感兴趣或者购买的服务或产品，包括电影、书籍、音乐、商品等。,推荐系统,知识表示,属性,被定义为,对用户推荐其没有接触过的、但有可能会感兴趣或者购买的服务或产品，包括电影、书籍、音乐、商品等。,文本
协同过滤算法（Collaborative_Filtering）对用户和物品项目之间的交互进行建模并作为潜在表示取得了很好的效果。,推荐系统,知识表示,属性,方法,协同过滤算法对用户和物品项目之间的交互进行建模并作为潜在表示取得了很好的效果,文本
name,知识图谱的嵌入,知识表示,,属于,知识图谱嵌入的方法,知识表示
name,知识图谱嵌入的方法,知识表示,,实现,知识表示,知识表示
,RDFa,知识表示,,属于,RDF,知识表示
,知识图谱查询语言的表示,知识表示,,属于,知识表示,知识表示
name,OWL_2_RL核心词汇,知识表示,,包含,OWL_2_RL允许的核心词汇,知识表示
name,OWL2子语言,知识表示,,属于,OWL,知识表示
,知识,知识表示,,属于,知识表示,知识表示
,word2vec,知识图谱项目,,实现,知识表示,知识表示
,知识表示,知识表示,,包含,评测知识图谱嵌入,知识表示
,SPARQL查询算子,知识表示,,属于,SPARQL,知识表示
name,HTML5_Microdata,知识表示,,属于,语义Markup语言,知识表示
,知识表示框架,知识表示,,属于,知识表示,知识表示
