input,subject,subject_type,data/object,relation,object,object_type
总体上，可以将已有的实体抽取方法分为基于规则的方法、基于统计模型的方法和基于深度学习的方法。,实体抽取,知识抽取,,包含,基于规则的方法,知识抽取
总体上，可以将已有的实体抽取方法分为基于规则的方法、基于统计模型的方法和基于深度学习的方法。,实体抽取,知识抽取,,包含,基于统计模型的方法,知识抽取
总体上，可以将已有的实体抽取方法分为基于规则的方法、基于统计模型的方法和基于深度学习的方法。,实体抽取,知识抽取,,包含,基于深度学习的方法,知识抽取
图4-2实体抽取举例1.基于规则的方法早期的命名实体识别方法主要采用人工编写规则的方式进行实体抽取。这类方法首先构建大量的实体抽取规则，一般由具有一定领域知识的专家手工构建。然后，将规则与文本字符串进行匹配，识别命名实体。,基于规则的方法,知识抽取,属性,内容,采用人工编写规则的方式，首先构建大量的实体抽取规则，一般由具有一定领域知识的专家手工构建，将规则与文本字符串进行匹配，识别命名实体。,文本
2.基于统计模型的方法基于统计模型的方法利用完全标注或部分标注的语料进行模型训练，主要采用的模型包括隐马尔可夫模型（Hidden_Markov_Model）、条件马尔可夫模型（Conditional_MarkovModel）、最大熵模型（Maximum_Entropy_Model）以及条件随机场模型（ConditionalRandom_Fields）。,基于统计模型的方法 ,知识抽取,属性,内容,利用完全标注或部分标注的语料进行模型训练,文本
2.基于统计模型的方法基于统计模型的方法利用完全标注或部分标注的语料进行模型训练，主要采用的模型包括隐马尔可夫模型（Hidden_Markov_Model）、条件马尔可夫模型（Conditional_MarkovModel）、最大熵模型（Maximum_Entropy_Model）以及条件随机场模型（ConditionalRandom_Fields）。,基于统计模型的方法 ,知识抽取,,包含,隐马尔可夫模型,知识抽取
2.基于统计模型的方法基于统计模型的方法利用完全标注或部分标注的语料进行模型训练，主要采用的模型包括隐马尔可夫模型（Hidden_Markov_Model）、条件马尔可夫模型（Conditional_MarkovModel）、最大熵模型（Maximum_Entropy_Model）以及条件随机场模型（ConditionalRandom_Fields）。,基于统计模型的方法 ,知识抽取,,包含,条件马尔可夫模型,知识抽取
2.基于统计模型的方法基于统计模型的方法利用完全标注或部分标注的语料进行模型训练，主要采用的模型包括隐马尔可夫模型（Hidden_Markov_Model）、条件马尔可夫模型（Conditional_MarkovModel）、最大熵模型（Maximum_Entropy_Model）以及条件随机场模型（ConditionalRandom_Fields）。,基于统计模型的方法 ,知识抽取,,包含,最大熵模型,知识抽取
2.基于统计模型的方法基于统计模型的方法利用完全标注或部分标注的语料进行模型训练，主要采用的模型包括隐马尔可夫模型（Hidden_Markov_Model）、条件马尔可夫模型（Conditional_MarkovModel）、最大熵模型（Maximum_Entropy_Model）以及条件随机场模型（ConditionalRandom_Fields）。,基于统计模型的方法 ,知识抽取,,包含,条件随机场模型,知识抽取
基于统计模型构建命名实体识别方法主要涉及训练语料标注、特征定义和模型训练三个方面。,基于统计模型的方法的实体识别,知识抽取,,包含,训练语料标注,知识抽取
基于统计模型构建命名实体识别方法主要涉及训练语料标注、特征定义和模型训练三个方面。,基于统计模型的方法的实体识别,知识抽取,,包含,特征定义,知识抽取
基于统计模型构建命名实体识别方法主要涉及训练语料标注、特征定义和模型训练三个方面。,基于统计模型的方法的实体识别,知识抽取,,包含,模型训练,知识抽取
为了构建统计模型的训练语料，人们一般采用Inside–Outside–Beginning（IOB）或Inside–Outside（IO）标注体系对文本进行人工标注。,训练语料标注,知识抽取,,方法,IOB标注体系,知识抽取
为了构建统计模型的训练语料，人们一般采用Inside–Outside–Beginning（IOB）或Inside–Outside（IO）标注体系对文本进行人工标注。,Inside–Outside（IO）,知识抽取,,方法,IO标注体系,知识抽取
为了构建统计模型的训练语料，人们一般采用Inside–Outside–Beginning（IOB）或Inside–Outside（IO）标注体系对文本进行人工标注。,IOB标注体系,知识抽取,属性,英文名,Inside–Outside–Beginning,文本
为了构建统计模型的训练语料，人们一般采用Inside–Outside–Beginning（IOB）或Inside–Outside（IO）标注体系对文本进行人工标注。,IO标注体系,知识抽取,属性,英文名,Inside–Outside,文本
在IOB标注体系中，文本中的每个词被标记为实体名称的起始词（B）、实体名称的后续词（I）或实体名称的外部词（D）。,IOB标注体系,知识抽取,属性,内容,词被标记为实体名称的起始词（B）、实体名称的后续词（I）或实体名称的外部词（D）,文本
而在IO标注体系中，文本中的词被标记为实体名称内部词（I）或实体名称外部词（D）。,IO标注体系,知识抽取,属性,内容,词被标记为实体名称内部词（I）或实体名称外部词（D）,文本
特征定义。在训练模型之前，统计模型需要计算每个词的一组特征作为模型的输入。,特征定义,知识抽取,属性,被定义为,计算每个词的一组特征作为模型的输入,文本
这些特征具体包括单词级别特征、词典特征和文档级特征等。,特征定义,知识抽取,,包含,单词级别特征,知识抽取
这些特征具体包括单词级别特征、词典特征和文档级特征等。,特征定义,知识抽取,,包含,词典特征,知识抽取
这些特征具体包括单词级别特征、词典特征和文档级特征等。,特征定义,知识抽取,,包含,文档级特征,知识抽取
单词级别特征包括是否首字母大写、是否以句点结尾、是否包含数字、词性、词的n-gram等。,单词级别特征,知识抽取,属性,内容,是否首字母大写、是否以句点结尾、是否包含数字、词性、词的n-gram,文本
词典特征依赖外部词典定义，例如预定义的词表、地名列表等。,词典特征,知识抽取,属性,内容,外部词典定义,文本
文档级特征基于整个语料文档集计算，例如文档集中的词频、同现词等。,文档级特征,知识抽取,属性,内容,整个语料文档集计算,文本
隐马尔可夫模型是一种有向图概率模型，模型中包含了隐藏的状态序列和可观察的观测序列。,隐马尔可夫模型,知识抽取,属性,被定义为,一种有向图概率模型，模型中包含了隐藏的状态序列和可观察的观测序列,文本
条件随机场模型是给定一组输入随机变量条件下另一组输出随机变量的条件概率分布模型。,条件随机场模型,知识抽取,属性,被定义为,给定一组输入随机变量条件下另一组输出随机变量的条件概率分布模型,文本
与传统统计模型相比，基于深度学习的方法直接以文本中词的向量为输入，通过神经网络实现端到端的命名实体识别，不再依赖人工定义的特征。,基于深度学习的方法,知识抽取,属性,被定义为,直接以文本中词的向量为输入，通过神经网络实现端到端的命名实体识别,文本
"目前，基于深度学习的方法用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",基于深度学习的方法,知识抽取,,包含,卷积神经网络,知识抽取
"目前，基于深度学习的方法用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",基于深度学习的方法,知识抽取,,包含,循环神经网络,知识抽取
"目前，基于深度学习的方法用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",基于深度学习的方法,知识抽取,,包含,基于注意力机制的神经网络模型,知识抽取
"目前，基于深度学习的方法用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",命名实体识别,知识抽取,,方法,卷积神经网络,知识抽取
"目前，基于深度学习的方法用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",命名实体识别,知识抽取,,方法,循环神经网络,知识抽取
"目前，基于深度学习的方法用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",命名实体识别,知识抽取,,方法,基于注意力机制的神经网络模型,知识抽取
"目前，用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",卷积神经网络,知识抽取,属性,英文名,Convolutional_NeuralNetwork,文本
"目前，用于命名实体识别的神经网络主要有卷积神经网络（Convolutional_NeuralNetwork,CNN）、循环神经网络（Recurrent_Neural_Network,RNN）以及引入注意力机制（Attention_Mechanism）的神经网络。",循环神经网络,知识抽取,属性,英文名,Recurrent_Neural_Network,文本
"（1）基于深度学习的方法的LSTM-CRF模型。该模型使用了长短时记忆神经网络（Long_Shot-Term_Memory_Neural_Network,LSTM）与CRF相结合进行命名实体识别。",基于深度学习的方法,知识抽取,,包含,LSTM-CRF模型,知识抽取
"（2）基于深度学习的方法的LSTM-CRF模型。该模型使用了长短时记忆神经网络（Long_Shot-Term_Memory_Neural_Network,LSTM）与CRF相结合进行命名实体识别。",LSTM-CRF模型,知识抽取,属性,方法,"使用了长短时记忆神经网络（Long_Shot-Term_Memory_Neural_Network,LSTM）与CRF相结合进行命名实体识别",文本
（2）基于深度学习的方法的LSTM-CNNs-CRF模型。MA_Xuezhe等人发表于ACL2016的论文提出了将双向LSTM、CNN和CRF相结合的序列标注模型[5]，并成功地应用于命名实体识别问题中。,基于深度学习的方法,知识抽取,,包含,LSTM-CNNs-CRF模型,知识抽取
该模型与LSTM-CRF模型十分相似，不同之处是在Embedding层中加入了每个词的字符级向量表示。,LSTM-CNNs-CRF模型,知识抽取,属性,方法,与LSTM-CRF模型十分相似，但Embedding层中加入了每个词的字符级向量表示,文本
（3）基于注意力机制的神经网络模型。在自然语言处理领域，基于注意力机制的神经网络模型最早应用于解决机器翻译问题，注意力机制可以帮助扩展基本的编码器-解码器模型结构，让模型能够获取输入序列中与下一个目标词相关的信息。,基于注意力机制的神经网络模型,知识抽取,属性,特点,注意力机制可以帮助扩展基本的编码器-解码器模型结构，让模型能够获取输入序列中与下一个目标词相关的信息,文本
4.2.2关系抽取关系抽取是知识抽取的重要子任务之一，面向非结构化文本数据，关系抽取是从文本中抽取出两个或者多个实体之间的语义关系。,关系抽取,知识抽取,,属于,知识抽取,知识抽取
4.2.3关系抽取关系抽取是知识抽取的重要子任务之一，面向非结构化文本数据，关系抽取是从文本中抽取出两个或者多个实体之间的语义关系。,关系抽取,知识抽取,属性,被定义为,从文本中抽取出两个或者多个实体之间的语义关系,文本
目前，关系抽取方法可以分为基于模板的关系抽取方法、基于监督学习的关系抽取方法和基于弱监督学习的关系抽取方法。,关系抽取,知识抽取,,包含,基于模板的关系抽取方法,知识抽取
目前，关系抽取方法可以分为基于模板的关系抽取方法、基于监督学习的关系抽取方法和基于弱监督学习的关系抽取方法。,关系抽取,知识抽取,,包含,基于监督学习的关系抽取方法,知识抽取
目前，关系抽取方法可以分为基于模板的关系抽取方法、基于监督学习的关系抽取方法和基于弱监督学习的关系抽取方法。,关系抽取,知识抽取,,包含,基于弱监督学习的关系抽取方法,知识抽取
基于模板的关系抽取方法基于语言学知识，结合语料的特点，由领域专家手工编写模板，从文本中匹配具有特定关系的实体。,基于模板的关系抽取方法,知识抽取,属性,被定义为,基于语言学知识，结合语料的特点，由领域专家手工编写模板，从文本中匹配具有特定关系的实体,文本
基于模板的关系抽取方法的优点是模板构建简单，可以比较快地在小规模数据集上实现关系抽取系统。,基于模板的关系抽取方法,知识抽取,属性,特点,模板构建简单，可以比较快地在小规模数据集上实现关系抽取系统,文本
但是，当数据规模较大时，手工构建模板需要耗费领域专家大量的时间。此外，基于模板的关系抽取系统可移植性较差，当面临另一个领域的关系抽取问题时，需要重新构建模板。最后，由于手工构建的模板数量有限，模板覆盖的范围不够，基于模板的关系抽取系统召回率普遍不高。,基于模板的关系抽取方法,知识抽取,属性,缺点,当数据规模较大时，手工构建模板需要耗费领域专家大量的时间；可移植性较差，当面临另一个领域的关系抽取问题时，需要重新构建模板；召回率普遍不高,文本
2.基于监督学习的关系抽取方法基于监督学习的关系抽取方法将关系抽取转化为分类问题，在大量标注数据的基础上，训练有监督学习模型进行关系抽取。,基于监督学习的关系抽取方法,知识抽取,属性,被定义为,将关系抽取转化为分类问题，在大量标注数据的基础上，训练有监督学习模型进行关系抽取,文本
在上述步骤中，关系抽取特征的定义对于抽取的结果具有较大的影响，因此大量的研究工作围绕关系抽取特征的设计展开。根据计算特征的复杂性，可以将常用的特征分为轻量级、中等量级和重量级三大类。,关系抽取特征,知识抽取,,包含,轻量级特征,知识抽取
在上述步骤中，关系抽取特征的定义对于抽取的结果具有较大的影响，因此大量的研究工作围绕关系抽取特征的设计展开。根据计算特征的复杂性，可以将常用的特征分为轻量级、中等量级和重量级三大类。,关系抽取特征,知识抽取,,包含,中等量级特征,知识抽取
在上述步骤中，关系抽取特征的定义对于抽取的结果具有较大的影响，因此大量的研究工作围绕关系抽取特征的设计展开。根据计算特征的复杂性，可以将常用的特征分为轻量级、中等量级和重量级三大类。,关系抽取特征,知识抽取,,包含,重量级特征,知识抽取
轻量级特征主要是基于实体和词的特征，例如句子中实体前后的词、实体的类型以及实体之间的距离等。,轻量级特征,知识抽取,属性,被定为,基于实体和词的特征,文本
中等量级特征主要是基于句子中语块序列的特征。,中等量级特征,知识抽取,属性,被定为,基于句子中语块序列的特征,文本
重量级特征一般包括实体间的依存关系路径、实体间依存树结构的距离以及其他特定的结构信息。,重量级特征,知识抽取,属性,被定为,实体间的依存关系路径、实体间依存树结构的距离以及其他特定的结构信息,文本
基于监督学习的关系抽取是一种依赖特征工程的方法，近年来有多个基于深度学习的关系抽取模型被研究者们提出。,基于监督学习的关系抽取,知识抽取,,包含,基于深度学习的关系抽取模型,知识抽取
目前，已有的基于深度学习的关系抽取方法主要包括流水线方法和联合抽取方法两大类。,基于深度学习的关系抽取模型,知识抽取,,包含,流水线方法,知识抽取
目前，已有的基于深度学习的关系抽取方法主要包括流水线方法和联合抽取方法两大类。,基于深度学习的关系抽取模型,知识抽取,,包含,联合抽取方法,知识抽取
（1）基于深度学习的流水线关系抽取方法●CR-CNN模型[7]。●Attention_CNNs模型[8]。●Attention_BLSTM模型[9]。,流水线方法,知识抽取,,包含,CR-CNN,知识抽取
（1）基于深度学习的流水线关系抽取方法●CR-CNN模型[7]。●Attention_CNNs模型[8]。●Attention_BLSTM模型[10]。,流水线方法,知识抽取,,包含,Attention_CNNs,知识抽取
（1）基于深度学习的流水线关系抽取方法●CR-CNN模型[7]。●Attention_CNNs模型[8]。●Attention_BLSTM模型[11]。,流水线方法,知识抽取,,包含,Attention_BLSTM,知识抽取
在流水线关系抽取方法中，实体抽取和关系抽取两个过程是分离的。,流水线方法,知识抽取,属性,被定义为,实体抽取和关系抽取两个过程是分离的,文本
联合关系抽取方法则是将实体抽取和关系抽取相结合，图4-13展示的是一个实体抽取和关系抽取的联合模型[13]。,流水线方法,知识抽取,属性,被定义为,将实体抽取和关系抽取相结合,文本
第5章知识图谱融合汪鹏东南大学5.1什么是知识图谱融合知识图谱包含描述抽象知识的本体层和描述具体事实的实例层。,知识图谱,知识图谱,,包含,本体层,知识图谱
第5章知识图谱融合汪鹏东南大学5.1什么是知识图谱融合知识图谱包含描述抽象知识的本体层和描述具体事实的实例层。,知识图谱,知识图谱,,包含,实例层,知识图谱
本体层用于描述特定领域中的抽象概念、属性、公理；实例层用于描述具体的实体对象、实体间的关系，包含大量的事实和数据。,本体层,知识图谱,属性,被定义为,描述特定领域中的抽象概念、属性、公理,文本
本体层用于描述特定领域中的抽象概念、属性、公理；实例层用于描述具体的实体对象、实体间的关系，包含大量的事实和数据。,实例层,知识图谱,属性,被定义为,描述具体的实体对象、实体间的关系，包含大量的事实和数据,文本
这些本体描述的内容在语义上往往重叠或关联，但使用的本体在表示语言和表示模型上却具有差异，这便造成了本体异构。,本体异构,知识融合,属性,被定义为,本体描述的内容在语义上往往重叠或关联，但使用的本体在表示语言和表示模型上却具有差异,文本
知识融合建立异构本体或异构实例之间的联系，从而使异构的知识图谱能相互沟通，实现它们之间的互操作。,知识融合,知识融合,属性,被定义为,建立异构本体或异构实例之间的联系，从而使异构的知识图谱能相互沟通，实现它们之间的互操作,文本
下面分别阐述这两种层次上的异构。5.2.1语言层不匹配在知识工程发展的过程中出现了多种知识表示语言。,知识图谱中的异构,知识融合,,包含,语言层不匹配,知识融合
不同的时期都存在着几种流行的语言，如早期有Ontolingua和Loom等本体语言，近年则有DAML+OIL、RDF(S)、OWL和OWL2等。,知识表示语言,知识融合,,包含,Ontolingua,知识融合
不同的时期都存在着几种流行的语言，如早期有Ontolingua和Loom等本体语言，近年则有DAML+OIL、RDF(S)、OWL和OWL2等。,知识表示语言,知识融合,,包含,Loom,知识融合
不同的时期都存在着几种流行的语言，如早期有Ontolingua和Loom等本体语言，近年则有DAML+OIL、RDF(S)、OWL和OWL2等。,知识表示语言,知识融合,,包含,DAML+OIL,知识融合
不同的时期都存在着几种流行的语言，如早期有Ontolingua和Loom等本体语言，近年则有DAML+OIL、RDF(S)、OWL和OWL2等。,知识表示语言,知识融合,,包含,RDF(S),知识融合
不同的时期都存在着几种流行的语言，如早期有Ontolingua和Loom等本体语言，近年则有DAML+OIL、RDF(S)、OWL和OWL2等。,知识表示语言,知识融合,,包含,OWL,知识融合
不同的时期都存在着几种流行的语言，如早期有Ontolingua和Loom等本体语言，近年则有DAML+OIL、RDF(S)、OWL和OWL2等。,知识表示语言,知识融合,,包含,OWL2,知识融合
这类语言层次上不匹配的情形分为语法不匹配、逻辑表示不匹配、原语的语义不匹配和语言表达能力不匹配四类。,语言层不匹配,知识融合,,包含,语法不匹配,知识融合
这类语言层次上不匹配的情形分为语法不匹配、逻辑表示不匹配、原语的语义不匹配和语言表达能力不匹配四类。,语言层不匹配,知识融合,,包含,逻辑表示不匹配,知识融合
这类语言层次上不匹配的情形分为语法不匹配、逻辑表示不匹配、原语的语义不匹配和语言表达能力不匹配四类。,语言层不匹配,知识融合,,包含,原语的语义不匹配,知识融合
这类语言层次上不匹配的情形分为语法不匹配、逻辑表示不匹配、原语的语义不匹配和语言表达能力不匹配四类。,语言层不匹配,知识融合,,包含,语言表达能力不匹配,知识融合
1.语法不匹配不同的知识描述语言常采用不同的语法。,语法不匹配,知识融合,属性,被定义为,不同的语法,文本
因此，尽量将不同的语言转化为同样的语法格式能方便解决其他本体不匹配问题。,语法不匹配,知识融合,属性,方法,将不同的语言转化为同样的语法格式,文本
2.逻辑表示不匹配不同语言的逻辑表示也可能存在着不匹配。这就是说，不同的语言可能采用不同的形式来表示逻辑意义上的等价结果。,逻辑表示不匹配,知识融合,属性,被定义为,不同语言的逻辑表示，不同的语言可能采用不同的形式来表示逻辑意义上的等价结果,文本
相对而言，这类不匹配也容易解决，例如，通过定义从语言L1逻辑表示到语言L2的逻辑表示的转换规则。,逻辑表示不匹配,知识融合,属性,方法,定义从语言L1逻辑表示到语言L2的逻辑表示的转换规则,文本
3.原语的语义不匹配在语言层的另一个不匹配是语言原语的语义。,原语的语义不匹配,知识融合,属性,被定义为,语言原语的语义,文本
4.语言表达能力不匹配最后一种语言层的不匹配是指不同本体语言表达能力上的差异。,语言表达能力不匹配,知识融合,属性,被定义为,不同本体语言表达能力上的差异,文本
一般来说，当本体语言的表达能力不同时，为了方便解决本体之间的异构，需要将表达能力弱的语言向表达能力强的语言转换；但是，如果表达能力强的语言并不完全兼容表达能力弱的语言，这样的转换可能会造成信息的损失。,语言表达能力不匹配,知识融合,属性,方法,将表达能力弱的语言向表达能力强的语言转换,文本
Visser_P_R_S等人将本体模型层上的不匹配区分为概念化不匹配和解释不匹配两种情况[3]。,模型层不匹配,知识融合,,包含,概念化不匹配,知识融合
Visser_P_R_S等人将本体模型层上的不匹配区分为概念化不匹配和解释不匹配两种情况[3]。,本体模型层上的不匹配,知识融合,,包含,解释不匹配,知识融合
概念化不匹配是由于对同样的建模领域进行抽象的方式不同造成的；解释不匹配则是由于对概念化说明的方式不同造成的，这包括概念定义和使用术语上的不匹配。,概念化不匹配,知识融合,属性,被定义为,对同样的建模领域进行抽象的方式不同,文本
概念化不匹配是由于对同样的建模领域进行抽象的方式不同造成的；解释不匹配则是由于对概念化说明的方式不同造成的，这包括概念定义和使用术语上的不匹配。,解释不匹配,知识融合,属性,被定义为,对概念化说明的方式不同,文本
1.概念化不匹配概念化不匹配又可分为概念范围的不匹配和模型覆盖的不匹配两类。,概念化不匹配,知识融合,,包含,概念范围的不匹配,知识融合
1.概念化不匹配概念化不匹配又可分为概念范围的不匹配和模型覆盖的不匹配两类。,概念化不匹配,知识融合,,包含,模型覆盖的不匹配,知识融合
（1）概念范围的不匹配。同样名称的概念在不同的领域内表示的含义往往有差异；同时，不同的建模者出于对领域需求或主观认识上的不同，在建模过程中对概念的划分往往也有差异，这些都统称为概念范围的不匹配。,概念范围的不匹配,知识融合,属性,被定义为,同样名称的概念在不同的领域内表示的含义往往有差异；同时，不同的建模者出于对领域需求或主观认识上的不同，在建模过程中对概念的划分往往也有差异,文本
（2）模型覆盖的不匹配。不同本体对于描述的领域往往在覆盖的知识范围上有差异，而且对于所覆盖的范围，它们之间描述的详细程度也有差异，这就是模型覆盖的不匹配。,模型覆盖的不匹配,知识融合,属性,被定义为,描述的领域在覆盖的知识范围上有差异，而且对于所覆盖的范围，它们之间描述的详细程度也有差异,文本
一般来说，有三种不同维度的模型覆盖。①模型的广度，即本体模型描述的领域范围，也就是哪些领域内的事物是包含在本体内的，哪些领域内的事物不是当前本体所关心的。,模型覆盖,知识融合,,包含,模型的广度,知识融合
一般来说，有三种不同维度的模型覆盖。①模型的广度，即本体模型描述的领域范围，也就是哪些领域内的事物是包含在本体内的，哪些领域内的事物不是当前本体所关心的。,模型的广度,知识融合,属性,被定义为,本体模型描述的领域范围，哪些领域内的事物是包含在本体内的，哪些领域内的事物不是当前本体所关心的。,文本
一般来说，有三种不同维度的模型覆盖。②模型的粒度，即本体对所建模的领域进行描述的详细程度，如有的本体仅仅列出概念，有的本体则进一步列出概念的属性，甚至概念之间所具有的各种关系等。,模型覆盖,知识融合,,包含,本体的粒度,知识融合
一般来说，有三种不同维度的模型覆盖。②模型的粒度，即本体对所建模的领域进行描述的详细程度，如有的本体仅仅列出概念，有的本体则进一步列出概念的属性，甚至概念之间所具有的各种关系等。,模型的粒度,知识融合,属性,被定义为,本体对所建模的领域进行描述的详细程度,文本
一般来说，有三种不同维度的模型覆盖。③本体建模的观点，这决定了本体从什么认识角度来描述领域内的知识。,模型覆盖,知识融合,,包含,本体建模的观点,知识融合
一般来说，有三种不同维度的模型覆盖。③本体建模的观点，这决定了本体从什么认识角度来描述领域内的知识。,本体建模的观点,知识融合,属性,被定义为,从什么认识角度来描述领域内的知识,文本
2.解释不匹配本体模型层上的另一类不匹配现象是解释不匹配，它又包含了模型风格的不匹配和建模术语上的不匹配。,解释不匹配,知识融合,,包含,模型风格不匹配,知识融合
2.解释不匹配本体模型层上的另一类不匹配现象是解释不匹配，它又包含了模型风格的不匹配和建模术语上的不匹配。,解释不匹配,知识融合,,包含,建模术语不匹配,知识融合
（1）模型风格的不匹配①范例不匹配。不同的范例可用来表示相同的概念，这也就出现了不匹配。,模型风格不匹配,知识融合,,包含,范例不匹配,知识融合
（1）模型风格的不匹配①范例不匹配。不同的范例可用来表示相同的概念，这也就出现了不匹配。,范例不匹配,知识融合,属性,被定义为,不同的范例可用来表示相同的概念，这也就出现了不匹配。,文本
（1）模型风格的不匹配②概念描述不匹配。在本体建模中，对同一个概念的建模可以有几种选择。,模型风格不匹配,知识融合,,包含,概念描述不匹配,知识融合
（1）模型风格的不匹配②概念描述不匹配。在本体建模中，对同一个概念的建模可以有几种选择。,概念描述不匹配,知识融合,属性,被定义为,对同一个概念的建模可以选择,文本
（2）建模术语上的不匹配①同义术语。不同本体中含义上相同的概念常常由于建模者的习惯而被使用不同的名字表示。,建模术语不匹配,知识融合,,包含,同义术语,知识融合
（2）建模术语上的不匹配①同义术语。不同本体中含义上相同的概念常常由于建模者的习惯而被使用不同的名字表示。,同义术语,知识融合,属性,被定义为,不同本体中含义上相同的概念常常由于建模者的习惯而被使用不同的名字表示,文本
（2）建模术语上的不匹配②同形异义术语。,建模术语不匹配,知识融合,,包含,同形异义术语,知识融合
（2）建模术语上的不匹配③编码格式。最后的一种不匹配是由于本体表示中采用不同的编码格式造成的。,建模术语不匹配,知识融合,,包含,编码格式,知识融合
（2）建模术语上的不匹配③编码格式。最后的一种不匹配是由于本体表示中采用不同的编码格式造成的。,编码格式,知识融合,属性,被定义为,不同编码格式造成的匹配,文本
5.3本体概念层的融合方法与技术5.3.1本体映射与本体集成解决本体异构的通用方法是本体集成与本体映射[6-9]。,解决本体异构方法,知识融合,,包含,本体集成,知识融合
5.3本体概念层的融合方法与技术5.3.1本体映射与本体集成解决本体异构的通用方法是本体集成与本体映射[6-9]。,解决本体异构方法,知识融合,,包含,本体映射,知识融合
本体集成直接将多个本体合并为一个大本体，本体映射则寻找本体间的映射规则，这两种方法最终都是为了消除本体异构，达到异构本体间的互操作。,本体集成,知识融合,属性,被定义为,将多个本体合并为一个大本体,文本
本体集成直接将多个本体合并为一个大本体，本体映射则寻找本体间的映射规则，这两种方法最终都是为了消除本体异构，达到异构本体间的互操作。,本体映射,知识融合,属性,被定义为,寻找本体间的映射规则,文本
对于本体集成，根据实施过程的不同，又可以将其分为单本体的集成和全局本体-局部本体的集成两种形式。,本体集成,知识融合,,包含,单本体的集成,知识融合
对于本体集成，根据实施过程的不同，又可以将其分为单本体的集成和全局本体-局部本体的集成两种形式。,本体集成,知识融合,,包含,全局本体-局部本体的集成,知识融合
1.基于单本体的集成这种本体集成方法是直接将多个异构本体集成为一个统一的本体，该本体提供统一的语义规范和共享词汇。,单本体的集成,知识融合,属性,被定义为,直接将多个异构本体集成为一个统一的本体，该本体提供统一的语义规范和共享词汇,文本
这样的集成方法虽然看起来很有效，但在实际应用中往往存在明显的缺点。所以，从这些方面能看出单本体的集成缺乏灵活性。,单本体的集成,知识融合,属性,缺点,缺乏灵活性,文本
2.基于全局本体-局部本体的集成为了克服单本体的本体集成方法的缺陷，另一种途径是采用全局本体-局部本体来达到本体集成。这种方法首先抽取异构本体之间的共同知识，根据它建立一个全局本体。全局本体述了不同系统之间一致认可的知识。同时，各个系统可以拥有自己的本体，称为局部本体。,基于全局本体-局部本体的集成,知识融合,属性,被定义为,首先抽取异构本体之间的共同知识，根据它建立一个全局本体，同时，各个系统可以拥有自己的本体,文本
这种方法既避免了局部本体存在过多的冗余，本体规模不会过于庞大，同时也达到了解决本体间异构的目的。,基于全局本体-局部本体的集成,知识融合,属性,优点,避免局部本体存在过多的冗余，本体规模不会过于庞大，同时也达到了解决本体间异构的目的,文本
然而，集成本体的工作耗时费力，而且缺乏自动方法支持；随着多本体的变化，集成过程需要不断地重复进行，代价过高。此外，集成的本体对于不同的应用不具有通用性， 缺乏灵活性。,本体集成,知识融合,属性,缺点,工作耗时费力，而且缺乏自动方法支持；随着多本体的变化，集成过程需要不断地重复进行，代价过高；不具有通用性， 缺乏灵活性,文本
5.3.2本体映射分类明确本体映射的分类是建立异构本体间映射的基础。,本体映射,知识融合,属性,作用,建立异构本体间映射的基础,文本
这里在总结前人研究的基础上，从三个角度来探讨本体映射的分类问题，即映射的对象、映射的功能以及映射的复杂程度。,本体映射分类,知识融合,,包含,映射的对象,知识融合
这里在总结前人研究的基础上，从三个角度来探讨本体映射的分类问题，即映射的对象、映射的功能以及映射的复杂程度。,本体映射分类,知识融合,,包含,映射的功能,知识融合
这里在总结前人研究的基础上，从三个角度来探讨本体映射的分类问题，即映射的对象、映射的功能以及映射的复杂程度。,本体映射分类,知识融合,,包含,映射的复杂程度,知识融合
1.映射的对象角度通过这个角度的分类，明确映射应该建立在异构本体的哪些成分之间。,映射的对象,知识融合,属性,被定义为,明确映射应该建立在异构本体的哪些成分之间。,文本
综上所述，从映射的对象来看，可将本体映射分为概念之间的映射和关系之间的映射两类，其中概念之间的映射是最基本的映射。,映射的对象中本体映射,知识融合,,包含,概念之间的映射,知识融合
